actionFeedbackNumber,actionEmployeeNum,progressStartTime,progressFinishTime
3513,4,2018-06-18 03:43:04.590,
3514,16,2019-05-27 06:13:50.450,2019-06-05 12:41:00.760
3515,19,2019-10-19 00:50:01.860,
3516,43,2017-10-22 02:36:38.030,2017-11-05 21:55:58.050
3517,13,2019-07-29 04:38:14.940,2019-09-10 23:23:21.810
3518,31,2018-08-16 13:27:52.610,2018-09-26 10:46:41.360
3519,1,2018-05-23 07:59:59.390,2018-07-08 20:54:07.850
3520,19,2019-03-29 17:21:00.020,2019-04-06 10:41:35.150
3521,11,2019-04-29 08:31:55.120,
3522,35,2018-12-05 00:07:43.170,2018-12-27 01:35:50.140
3523,27,2019-11-29 11:09:46.140,2020-01-01 00:34:38.630
3524,3,2019-02-05 11:27:09.730,2019-03-17 08:13:36.520
3525,44,2018-01-22 19:42:41.230,2018-02-16 21:52:43.670
3526,28,2019-09-09 14:11:15.770,
3527,6,2019-09-30 13:05:46.920,
3528,38,2017-01-25 00:22:36.370,
3529,17,2018-07-16 01:18:31.390,2018-08-06 12:50:02.770
3530,29,2017-08-17 11:37:38.720,2017-08-31 13:46:57.740
3531,1,2017-10-23 00:55:48.030,2017-11-21 08:47:47.270
3532,42,2018-04-02 15:51:29.990,
3533,44,2017-08-19 08:41:27.550,2017-10-02 00:31:41.510
3534,9,2018-05-29 02:12:20.270,2018-06-19 04:47:38.370
3535,5,2018-02-28 14:00:15.590,2018-03-22 05:23:24.900
3536,42,2018-12-24 16:04:50.570,2019-01-01 20:10:40.180
3537,25,2017-08-13 07:21:55.170,2017-08-13 08:58:55.570
3538,10,2017-04-21 12:49:29.480,2017-06-08 03:14:31.960
3539,45,2017-01-28 04:13:31.850,
3540,10,2017-05-08 08:43:05.470,
3541,2,2018-07-06 20:06:47.770,
3542,44,2019-03-04 14:45:42.960,2019-04-05 16:21:45.460
3543,23,2018-07-03 06:19:02.050,
3544,20,2017-08-21 22:53:10.160,
3545,11,2018-03-03 23:20:07.840,2018-04-15 16:37:35.830
3546,48,2019-03-02 18:28:28.990,2019-03-05 15:53:38.050
3547,50,2019-02-11 22:13:48.050,
3548,3,2017-01-27 02:48:16.860,2017-01-27 22:07:37.890
3549,30,2017-07-07 15:34:19.470,2017-07-31 10:44:40.380
3550,1,2018-09-07 18:04:09.010,
3551,10,2018-05-24 21:01:28.250,2018-06-26 23:50:33.750
3552,37,2018-04-13 14:47:34.610,2018-05-07 15:17:11.550
3553,50,2018-11-25 17:16:54.160,2019-01-07 20:18:40.740
3554,3,2017-02-02 09:17:20.770,2017-03-13 18:33:29.910
3555,16,2019-07-29 03:24:01.800,2019-08-06 00:47:01.230
3556,25,2017-03-13 17:56:42.330,2017-03-23 13:23:03.040
3557,36,2018-12-10 19:43:42.300,2019-01-09 19:00:22.290
3558,39,2018-06-04 14:36:09.550,2018-06-05 05:18:08.500
3559,40,2019-09-14 01:14:18.950,2019-09-26 12:43:45.520
3560,7,2017-06-14 06:00:13.090,2017-07-30 11:34:06.220
3561,26,2018-11-28 00:28:04.140,2019-01-01 10:15:55.870
3562,6,2018-02-02 04:30:30.160,
3563,9,2019-11-01 23:36:31.500,2019-12-07 21:03:04.530
3564,48,2018-11-22 02:22:10.040,2018-11-24 05:32:16.770
3565,14,2018-03-10 06:38:20.100,2018-03-23 16:55:04.770
3566,10,2018-12-02 15:45:52.950,2018-12-09 14:17:58.890
3567,15,2017-03-05 05:01:44.030,2017-04-19 03:29:50.470
3568,45,2019-08-25 19:30:06.190,2019-09-06 02:25:55.870
3569,12,2018-12-08 13:26:47.820,2019-01-02 20:31:17.390
3570,27,2018-06-12 21:31:17.010,2018-06-13 03:16:31.530
3571,18,2019-05-22 23:33:55.260,2019-07-08 23:39:47.820
3572,4,2018-05-25 00:00:26.310,2018-06-20 16:05:35.410
3573,37,2018-10-27 20:39:19.460,2018-11-12 06:40:35.990
3574,41,2019-11-18 20:49:29.190,2020-01-05 03:15:31.020
3575,3,2019-08-09 05:03:50.730,2019-08-19 07:20:06.740
3576,17,2017-11-08 20:49:49.450,2017-11-21 19:48:32.090
3577,13,2018-08-25 00:18:27.060,
3578,7,2018-01-10 11:24:51.580,2018-01-24 22:43:08.970
3579,43,2017-06-09 09:21:37.840,2017-07-11 06:17:03.780
3580,47,2018-04-16 14:14:57.740,2018-05-13 23:40:29.690
3581,28,2019-03-06 07:04:21.830,
3582,4,2017-12-06 02:20:50.080,2017-12-29 21:49:05.170
3583,8,2018-06-30 23:25:08.950,2018-08-17 08:13:22.380
3584,17,2017-06-07 21:40:17.590,
3585,19,2017-06-09 12:36:07.340,2017-07-02 07:56:31.780
3586,39,2017-03-25 23:59:11.520,2017-05-08 18:39:57.310
3587,42,2017-11-20 08:05:28.060,
3588,42,2017-11-09 00:01:10.600,2017-12-22 15:59:02.440
3589,44,2017-11-23 16:04:28.160,2017-12-22 10:49:56.670
3590,2,2019-09-26 16:14:12.930,2019-10-25 23:29:24.580
3591,6,2017-11-23 06:50:18.950,2018-01-05 03:16:48.900
3592,37,2017-02-22 00:14:52.110,2017-02-24 19:22:37.560
3593,20,2017-02-27 21:51:05.570,
3594,38,2017-03-20 04:42:59.760,2017-04-18 20:32:14.650
3595,35,2017-05-21 16:47:32.990,
3596,11,2017-03-06 14:43:04.380,2017-03-11 18:23:54.680
3597,36,2019-08-17 10:06:49.800,2019-09-08 23:08:28.890
3598,26,2019-05-08 17:41:44.290,2019-05-20 13:07:45.160
3599,7,2019-01-16 15:49:06.160,2019-01-19 02:00:18.250
3600,1,2018-02-18 15:42:34.490,2018-03-26 20:08:24.320
3601,33,2019-08-17 06:43:33.630,2019-08-24 04:36:27.990
3602,6,2018-10-16 01:19:54.460,2018-11-02 03:06:33.110
3603,41,2018-04-14 20:05:31.350,2018-05-20 14:46:38.230
3604,4,2019-09-15 09:14:30.790,2019-09-20 02:33:52.250
3605,33,2018-07-14 22:08:52.380,2018-07-23 00:52:03.400
3606,7,2017-05-14 11:37:52.700,2017-06-07 05:36:07.920
3607,50,2017-03-05 16:28:04.100,
3608,10,2017-09-09 10:57:31.100,
3609,1,2017-02-16 10:53:18.650,2017-02-27 21:55:27.130
3610,49,2018-10-30 08:12:06.110,
3611,13,2018-05-13 03:06:04.060,2018-06-20 06:10:53.190
3612,30,2019-05-27 21:29:17.960,2019-06-23 03:01:13.070
3613,47,2018-10-08 09:23:56.230,2018-10-25 15:32:01.010
3614,44,2019-03-27 19:43:09.440,2019-05-01 23:22:20.900
3615,29,2019-08-27 05:40:19.390,
3616,23,2019-03-16 10:07:58.490,2019-04-22 15:06:01.470
3617,48,2019-05-26 21:59:32.070,2019-07-09 09:31:16.410
3618,43,2019-05-02 15:07:01.300,2019-05-07 23:51:04.110
3619,29,2018-01-05 08:10:52.720,2018-01-21 02:56:58.850
3620,26,2017-08-02 05:18:40.760,2017-08-08 18:25:00.560
3621,18,2019-04-24 22:26:40.160,2019-05-05 04:38:00.000
3622,24,2017-12-21 01:55:08.210,2018-01-16 23:20:22.500
3623,2,2019-03-22 19:56:03.160,2019-03-24 01:57:06.480
3624,32,2018-03-14 15:06:22.130,2018-04-12 01:42:30.850
3625,22,2019-11-12 07:30:30.580,2019-12-10 06:46:58.660
3626,32,2017-03-25 04:03:53.880,2017-04-08 19:16:41.010
3627,34,2018-02-02 05:47:03.300,2018-02-07 07:29:29.460
3628,49,2017-06-14 06:52:03.450,2017-07-10 17:32:47.950
3629,7,2018-11-06 17:04:07.160,2018-12-18 10:09:25.990
3630,42,2018-04-11 09:46:26.940,2018-04-16 20:13:18.760
3631,31,2017-05-13 11:02:43.730,2017-06-23 06:01:16.200
3632,37,2017-09-22 05:53:24.460,2017-10-06 19:40:05.330
3633,1,2019-02-23 00:34:00.280,2019-03-06 22:54:23.170
3634,42,2018-09-07 13:25:34.770,
3635,14,2018-01-28 19:51:14.890,2018-02-15 05:07:03.660
3636,22,2019-08-06 08:12:05.960,2019-09-20 17:01:33.570
3637,13,2018-12-18 05:19:05.090,2019-01-19 19:37:56.680
3638,5,2017-11-06 00:56:59.710,2017-12-22 01:03:21.950
3639,34,2018-04-26 00:13:32.130,2018-04-27 07:45:35.240
3640,12,2017-06-14 00:52:27.590,2017-07-27 14:03:00.450
3641,39,2017-10-12 13:23:54.230,2017-10-22 00:02:53.390
3642,33,2018-10-29 16:40:05.070,2018-11-30 13:44:21.870
3643,41,2019-07-14 09:48:07.370,2019-08-30 17:54:34.910
3644,45,2018-04-04 13:07:02.880,2018-04-09 18:14:27.460
3645,18,2018-01-09 15:12:18.750,2018-02-12 18:26:36.350
3646,27,2019-07-29 20:29:22.920,2019-08-28 12:20:21.630
3647,41,2019-04-16 02:56:59.580,2019-04-23 13:17:16.340
3648,26,2017-12-24 13:12:34.710,
3649,10,2019-12-02 14:34:16.320,2020-01-14 07:41:41.420
3650,12,2019-01-24 22:16:33.010,
3651,13,2019-02-03 04:12:40.350,2019-03-01 09:01:22.800
3652,43,2019-11-19 06:15:12.360,2019-11-27 03:13:25.430
3653,47,2018-04-18 10:28:19.890,2018-04-19 02:01:17.080
3654,31,2018-10-26 16:32:27.130,2018-11-25 15:38:52.660
3655,2,2017-10-14 11:01:15.770,2017-11-26 20:34:03.220
3656,10,2018-10-28 07:53:48.060,2018-11-19 05:19:03.710
3657,4,2017-08-10 03:10:55.060,
3658,10,2019-03-12 05:05:12.800,
3659,32,2017-11-01 20:34:37.790,2017-12-10 09:41:25.630
3660,2,2019-04-21 06:05:33.130,
3661,24,2019-06-23 22:52:54.660,
3662,1,2019-08-28 09:41:28.930,2019-09-15 15:45:30.990
3663,3,2017-06-21 00:09:09.930,2017-07-29 06:11:19.410
3664,10,2018-02-12 07:51:15.810,2018-02-13 17:47:44.560
3665,2,2018-04-04 00:03:09.150,2018-05-04 13:34:16.130
3666,26,2018-10-18 07:38:11.680,2018-11-19 22:23:05.970
3667,29,2017-04-11 08:40:49.530,
3668,5,2018-07-31 02:55:51.610,2018-08-21 07:03:57.100
3669,31,2019-11-08 20:37:32.510,
3670,7,2018-08-27 18:49:26.490,2018-09-11 00:22:43.670
3671,11,2018-02-16 09:24:08.930,
3672,44,2017-05-13 07:31:30.860,2017-06-20 11:38:36.580
3673,10,2018-04-24 17:41:47.440,
3674,18,2019-10-08 22:16:04.810,2019-11-16 01:00:52.480
3676,36,2019-09-12 13:38:29.950,2019-10-28 09:15:24.040
3677,33,2018-07-24 11:37:06.670,2018-08-09 13:39:57.800
3678,8,2018-02-19 02:08:05.920,
3679,15,2018-03-03 10:06:45.550,2018-03-31 17:30:37.200
3680,45,2018-01-22 18:09:12.710,
3681,41,2019-06-09 17:22:14.180,2019-06-27 12:11:41.640
3682,8,2017-05-30 19:59:15.590,2017-06-22 16:30:24.560
3683,40,2018-11-04 00:21:53.210,2018-12-10 18:10:35.780
3684,46,2019-01-21 15:37:37.620,2019-02-25 19:14:29.170
3685,29,2018-06-09 06:24:59.000,2018-07-03 14:01:19.970
3686,39,2017-03-30 06:05:21.350,2017-04-28 21:46:41.490
3687,41,2019-06-10 22:13:57.350,2019-07-22 11:21:21.400
3688,21,2017-08-29 03:11:47.550,2017-08-31 08:26:28.350
3689,10,2019-12-11 18:51:11.680,
3690,4,2017-02-18 00:11:42.120,2017-03-28 00:53:10.230
3691,19,2018-05-31 13:49:01.790,2018-07-18 17:06:03.580
3692,4,2018-09-17 03:32:05.840,2018-10-11 14:19:45.500
3693,23,2018-09-07 12:47:55.370,2018-10-08 17:26:39.180
3694,32,2019-11-09 03:15:02.630,2019-12-25 07:11:07.420
3695,39,2017-03-23 03:50:14.360,2017-03-26 10:29:21.360
3696,39,2019-07-31 06:25:15.650,2019-08-05 13:46:59.360
3697,30,2017-01-16 22:34:56.810,2017-02-03 06:08:48.190
3698,32,2019-04-20 11:17:40.970,2019-05-14 04:31:45.880
3699,28,2017-11-18 07:20:37.120,2017-11-22 23:32:32.190
3700,42,2017-07-14 03:20:43.570,2017-07-19 15:44:34.240
3701,48,2019-07-04 21:23:02.800,2019-07-25 21:37:38.690
3702,37,2019-06-14 05:02:01.340,
3703,45,2018-03-18 16:22:47.580,
3704,3,2017-11-18 14:51:23.550,2017-12-04 14:20:14.290
3705,1,2017-10-01 10:08:24.700,2017-11-09 08:56:14.550
3706,20,2018-11-26 07:23:02.620,2018-12-24 10:51:37.390
3707,34,2019-03-13 19:44:24.140,2019-04-06 21:23:21.750
3708,30,2017-02-17 15:02:31.930,2017-02-22 05:23:15.410
3709,44,2019-11-13 05:13:16.860,2019-11-21 10:53:40.680
3710,48,2018-06-30 09:04:40.970,
3711,28,2017-08-24 16:22:57.390,2017-10-08 13:48:26.210
3712,47,2019-03-04 10:29:16.850,2019-03-25 00:14:03.750
3713,45,2018-01-11 02:56:30.400,2018-01-29 12:32:19.990
3714,38,2018-09-23 12:22:08.160,2018-10-15 11:14:54.670
3715,12,2017-03-10 02:44:17.780,2017-03-24 15:49:02.860
3716,16,2017-08-22 03:02:52.410,2017-10-06 08:05:52.670
3717,11,2019-02-04 22:59:36.040,2019-03-05 18:01:39.520
3718,8,2018-07-14 22:53:16.010,
3719,31,2017-07-31 11:17:18.990,2017-08-24 02:03:12.420
3720,29,2018-08-11 14:20:25.250,2018-08-14 11:23:36.100
3721,35,2019-03-25 02:38:51.250,2019-04-15 18:43:47.820
3722,9,2017-11-14 02:11:40.680,2017-11-16 09:26:43.190
3723,46,2018-02-20 10:26:21.140,2018-03-26 03:09:13.480
3724,28,2017-11-17 05:00:09.230,
3725,39,2019-10-26 00:21:52.670,2019-11-21 12:13:57.080
3726,8,2018-05-02 10:01:43.990,
3727,21,2018-11-06 14:39:32.180,2018-11-10 14:42:39.840
3728,28,2017-03-04 23:15:47.400,2017-03-11 23:23:00.360
3729,29,2019-05-24 03:32:31.660,
3730,49,2018-08-17 13:32:35.230,2018-09-03 06:30:26.530
3731,6,2017-10-15 10:21:56.300,2017-11-09 09:57:31.120
3732,1,2019-10-24 23:58:21.360,
3733,31,2018-02-10 00:48:04.510,2018-02-15 16:48:57.800
3734,23,2018-06-20 18:42:22.490,2018-07-30 14:17:22.670
3735,48,2017-10-07 04:31:59.850,2017-11-11 01:12:10.480
3736,5,2019-12-14 10:12:43.240,2020-01-16 12:58:42.550
3737,13,2018-12-01 20:23:40.400,
3738,38,2018-06-29 10:58:36.150,2018-07-25 06:15:22.790
3739,45,2018-04-02 18:53:24.790,
3740,9,2018-02-11 16:05:54.820,2018-03-24 13:15:15.760
3741,6,2018-12-09 19:28:32.520,2018-12-31 20:07:44.970
3742,12,2017-05-20 14:36:00.270,2017-07-07 15:09:37.120
3743,27,2017-04-13 03:18:54.720,2017-05-14 11:33:47.470
3744,12,2018-07-04 13:37:25.290,2018-08-16 11:03:16.930
3745,27,2018-08-20 11:44:00.850,
3746,22,2017-12-09 12:19:41.510,2018-01-09 12:21:49.450
3747,9,2017-07-07 16:14:25.080,2017-07-23 14:39:14.650
3748,36,2017-02-13 04:37:15.300,2017-02-17 03:40:31.390
3749,21,2019-12-13 06:15:12.500,2019-12-26 16:41:10.380
3750,24,2017-12-24 01:09:53.220,2018-01-14 02:06:45.250
3751,28,2017-08-20 05:41:51.430,2017-09-14 14:39:00.700
3752,23,2018-05-09 23:49:48.400,2018-06-14 04:16:04.720
3753,1,2018-06-21 01:40:12.910,
3754,49,2017-12-23 18:56:01.390,2018-01-18 13:28:54.740
3755,8,2019-11-30 21:44:34.760,2019-12-24 10:47:40.580
3756,39,2019-08-11 10:05:42.130,2019-08-15 03:06:06.490
3757,42,2019-10-10 08:40:27.690,2019-10-25 01:55:29.800
3758,18,2019-03-31 18:52:18.800,2019-04-09 01:10:57.090
3759,14,2019-10-21 06:51:47.650,2019-11-20 20:42:08.350
3760,44,2017-10-08 22:44:00.810,2017-10-19 11:23:45.050
3761,50,2017-12-05 10:29:03.650,2017-12-21 07:31:40.720
3762,7,2018-05-02 07:13:40.540,
3763,1,2017-02-11 19:54:36.610,2017-03-19 20:18:36.830
3764,45,2018-07-24 14:59:17.740,2018-08-21 18:31:19.120
3765,43,2017-05-06 14:46:18.520,2017-05-14 04:05:48.580
3766,27,2017-11-06 12:13:11.650,2017-12-22 15:42:01.920
3767,17,2017-01-25 11:30:51.180,
3768,23,2019-11-08 21:01:00.260,2019-12-12 09:09:11.420
3769,40,2019-05-10 00:54:33.260,2019-05-23 16:09:46.890
3770,2,2017-02-04 18:47:25.980,2017-02-16 15:46:45.870
3771,3,2019-10-03 21:02:35.920,2019-10-26 05:16:21.590
3772,23,2017-09-09 04:03:02.700,2017-09-25 14:26:26.730
3773,14,2017-04-10 22:47:56.470,2017-05-24 00:57:15.550
3774,23,2018-04-18 10:47:12.130,2018-05-21 15:36:44.730
3775,23,2019-10-03 08:37:00.220,2019-10-24 10:03:02.320
3777,32,2017-04-18 06:46:52.420,2017-05-04 09:48:55.020
3778,34,2017-08-09 08:22:44.320,
3779,1,2018-01-09 08:12:15.740,2018-01-27 02:10:26.880
3780,17,2017-11-25 22:26:14.020,2018-01-06 12:50:52.750
3781,49,2017-04-06 01:42:58.820,2017-04-15 23:45:18.950
3782,35,2019-10-21 07:17:49.140,2019-10-23 16:46:52.030
3783,7,2018-08-15 09:51:02.890,2018-09-29 22:51:39.400
3784,6,2019-07-26 06:00:03.370,2019-07-31 22:12:15.260
3785,21,2019-09-22 22:45:48.130,2019-09-24 05:13:28.940
3786,33,2017-04-15 15:20:43.300,
3787,50,2017-06-21 03:59:22.720,
3788,32,2018-09-24 11:36:15.460,2018-10-02 03:13:32.780
3789,16,2018-11-25 07:07:06.420,
3791,2,2019-01-10 04:23:32.120,2019-02-25 20:15:12.890
3792,46,2018-03-19 17:28:09.820,2018-04-17 05:01:43.220
3793,25,2018-04-29 10:40:17.990,2018-06-07 02:08:32.680
3794,1,2019-09-28 11:19:59.150,2019-11-06 21:15:04.550
3795,9,2018-06-25 13:59:19.160,2018-06-28 04:40:27.170
3796,50,2019-04-05 09:20:04.960,
3797,12,2017-09-27 04:30:33.190,2017-10-02 03:58:39.060
3798,32,2018-10-28 07:45:01.200,2018-12-08 05:18:28.740
3799,20,2019-04-14 08:56:44.530,2019-04-20 14:39:01.750
3800,50,2018-11-06 07:51:04.720,2018-11-25 08:34:30.980
3801,6,2019-07-11 10:58:58.070,2019-08-11 14:49:15.340
3802,36,2017-04-17 19:18:15.520,2017-05-06 23:38:30.460
3803,47,2019-10-14 02:30:42.810,
3804,14,2019-11-08 04:18:13.400,2019-12-23 10:13:39.870
3805,22,2018-01-26 04:47:59.470,2018-02-14 00:27:54.840
3806,5,2018-03-13 19:17:11.520,2018-03-29 21:12:51.060
3807,10,2018-09-03 14:20:10.850,2018-10-09 09:08:24.410
3808,29,2018-01-11 07:20:15.560,2018-01-28 16:47:57.220
3809,26,2019-05-22 12:13:20.540,2019-05-26 10:38:47.920
3810,34,2018-12-16 13:45:32.650,2018-12-16 22:26:58.100
3811,7,2019-03-13 01:17:17.460,2019-03-27 15:25:01.250
3812,8,2019-01-01 07:21:13.170,2019-02-18 10:34:50.620
3813,17,2017-10-20 07:04:35.360,2017-11-25 12:18:55.740
3814,47,2017-02-20 19:37:36.060,2017-03-12 10:20:33.410
3815,46,2019-05-15 10:55:07.850,2019-06-22 13:15:18.980
3816,16,2019-05-29 14:12:15.110,2019-06-11 00:27:53.950
3817,50,2017-03-13 21:54:38.330,2017-03-14 05:39:14.140
3819,25,2019-08-10 01:17:48.450,2019-09-28 02:41:50.230
3820,10,2019-10-09 14:11:54.540,2019-11-08 02:00:17.280
3821,28,2018-03-02 20:03:15.810,
3822,35,2019-06-11 11:01:26.020,2019-07-06 21:05:48.500
3823,8,2018-02-02 16:15:27.100,
3824,32,2019-11-26 05:53:24.800,2019-12-02 23:45:14.440
3825,44,2017-11-05 08:20:54.610,2017-11-08 17:23:21.300
3827,49,2017-11-17 21:39:17.420,2017-12-24 04:19:05.220
3828,13,2018-11-13 00:57:56.330,2018-12-25 06:30:30.030
3829,14,2017-05-26 19:20:31.040,2017-06-18 13:05:47.390
3830,24,2018-02-24 04:50:06.540,2018-04-09 02:12:20.170
3831,13,2019-04-23 00:10:52.540,2019-06-03 09:31:19.850
3832,1,2017-11-20 02:59:07.790,2017-12-31 06:00:01.540
3833,14,2017-06-25 22:00:03.630,2017-07-25 22:35:34.780
3834,2,2018-05-16 13:39:09.830,2018-06-09 15:10:40.970
3835,12,2017-12-03 09:53:06.490,2018-01-19 11:55:20.600
3836,13,2018-11-16 14:38:32.930,2018-12-29 04:47:17.800
3837,39,2017-10-28 13:33:09.970,
3838,44,2018-10-29 02:08:55.810,2018-11-14 04:39:38.680
3839,35,2019-06-26 07:24:48.910,2019-08-11 11:54:09.580
3840,16,2018-09-27 08:17:48.620,
3841,24,2018-09-23 07:46:44.630,2018-11-05 10:17:28.670
3842,21,2017-06-09 08:47:27.100,2017-06-19 23:46:31.520
3843,6,2017-02-26 01:01:21.030,2017-03-17 09:47:27.360
3844,32,2019-12-10 17:56:46.570,2020-01-24 07:11:35.810
3845,2,2019-05-15 20:54:11.910,
3846,6,2019-10-14 09:52:02.470,2019-10-29 06:15:14.320
3847,29,2019-04-01 21:39:26.080,2019-04-19 07:57:56.050
3848,29,2018-09-17 03:43:58.260,
3849,6,2018-10-24 21:47:23.520,
3850,44,2018-07-16 07:59:09.090,2018-09-01 22:43:03.500
3851,50,2018-01-14 09:08:04.760,2018-02-22 02:30:17.490
3852,16,2017-07-01 23:56:06.880,2017-07-09 05:42:36.030
3853,8,2017-09-08 05:36:39.290,2017-09-30 21:11:15.800
3854,11,2019-10-27 09:22:55.050,2019-11-14 14:48:43.430
3855,23,2019-07-20 03:02:56.530,2019-09-02 18:41:02.430
3856,22,2019-08-01 08:40:24.640,2019-08-22 14:44:42.920
3857,28,2018-11-12 11:13:54.210,2018-12-07 09:10:20.980
3858,15,2018-11-17 23:02:46.820,2018-12-22 20:54:05.160
3859,21,2019-03-20 16:45:40.100,2019-04-15 13:41:29.490
3860,15,2017-12-03 05:05:29.550,2017-12-20 20:50:14.340
3861,7,2017-11-22 07:23:14.180,2017-12-15 20:13:59.280
3862,47,2019-07-23 11:30:21.800,
3863,16,2019-05-02 07:12:10.630,2019-05-19 14:28:30.920
3864,3,2019-05-18 08:27:59.040,2019-05-28 04:53:47.200
3865,22,2019-01-18 19:58:42.360,2019-01-25 13:14:18.490
3866,7,2017-09-02 14:44:29.870,2017-09-17 23:24:40.650
3867,44,2019-10-11 15:31:15.250,
3868,16,2019-06-05 10:47:52.270,2019-07-22 10:23:09.360
3869,36,2019-10-12 13:16:41.570,2019-11-23 13:16:10.360
3870,33,2019-01-03 16:31:50.370,2019-02-07 05:23:22.720
3871,28,2017-09-15 22:01:09.080,2017-10-14 09:45:37.770
3872,7,2018-11-01 20:05:46.940,2018-12-12 01:05:20.990
3873,12,2018-03-09 12:34:26.010,2018-04-24 01:33:21.770
3874,9,2018-12-07 05:49:40.520,2018-12-07 05:58:16.290
3875,36,,
3876,7,2019-09-30 13:26:14.290,
3877,30,2017-07-25 03:46:35.040,
3878,27,2018-08-23 08:07:44.040,
3879,30,2017-09-19 15:51:46.380,2017-10-05 01:39:15.340
3880,38,2017-04-19 06:59:11.790,2017-05-08 18:47:44.840
3881,29,2019-09-03 12:18:47.470,
3882,21,2019-01-14 16:18:54.520,
3883,8,2017-06-10 05:44:29.010,
3884,21,2017-11-30 11:07:31.200,2018-01-17 22:21:04.660
3885,24,2018-07-16 00:59:25.700,2018-07-23 06:58:55.140
3886,47,2019-02-12 20:51:58.990,
3887,43,2018-06-13 03:33:53.250,
3888,4,2018-01-01 02:25:43.610,2018-01-23 02:16:46.580
3889,29,2018-08-06 13:32:00.720,2018-09-09 20:05:33.180
3890,41,2018-08-13 09:18:22.430,2018-08-31 08:22:03.530
3891,35,2019-04-09 23:22:52.190,2019-05-14 13:41:28.000
3892,24,2019-05-24 05:07:32.760,
3893,23,2017-02-23 14:36:35.830,2017-03-04 23:26:19.490
3894,21,2018-07-16 09:30:57.430,2018-07-23 20:06:52.000
3895,10,2019-03-17 08:28:19.800,2019-04-23 06:53:40.240
3896,28,2019-11-21 11:14:39.860,2019-11-22 07:45:23.670
3897,6,2019-01-05 12:53:16.800,2019-01-14 03:54:54.200
3898,4,2019-02-09 08:50:18.110,2019-02-13 06:45:16.090
3899,2,2018-07-06 20:06:47.770,
3900,45,2017-10-17 11:24:41.640,2017-11-25 23:52:20.010
3901,12,2019-02-11 22:06:10.150,2019-03-08 21:39:20.220
3902,14,2018-01-03 14:51:57.120,2018-01-27 10:22:34.890
3903,44,2017-09-25 16:55:05.010,2017-10-26 05:05:09.230
3904,24,2019-10-19 11:02:57.360,2019-11-12 09:40:54.670
3905,16,2018-09-22 17:51:35.400,2018-10-13 03:22:48.860
3906,44,2018-02-10 08:13:02.680,2018-02-18 12:18:06.450
3907,5,2017-05-29 21:48:44.860,
3908,50,2018-07-11 02:23:03.780,2018-07-26 08:58:18.550
3909,26,2017-02-14 03:04:23.240,2017-03-11 13:09:56.850
3910,17,2019-07-26 06:48:22.250,2019-08-13 11:04:07.260
3911,42,2017-05-29 02:20:31.550,
3912,2,,
3913,36,2019-04-18 06:56:20.450,2019-06-03 21:25:49.510
3914,33,2018-04-13 10:15:51.380,2018-05-27 14:06:29.130
3915,36,2018-12-03 21:42:42.270,2019-01-05 11:40:25.120
3916,36,2018-04-28 03:33:57.710,2018-05-28 17:35:02.960
3917,40,2018-12-25 20:08:11.510,
3918,2,2019-09-26 16:14:12.930,2019-10-25 23:29:24.580
3919,29,2018-10-10 12:16:56.290,
3920,26,2018-04-21 01:18:31.320,2018-06-04 00:46:35.620
3921,15,2018-04-08 16:28:11.960,2018-04-29 04:35:38.100
3922,41,2018-11-06 10:09:28.820,2018-12-23 12:58:45.610
3923,37,2018-06-05 23:01:32.060,2018-06-20 02:12:27.220
3924,45,2018-11-18 09:21:55.600,2018-11-24 07:15:49.310
3925,48,2017-02-01 15:31:43.340,
3926,5,2017-11-02 09:59:40.770,2017-12-06 23:05:27.860
3927,34,2017-10-12 10:42:32.960,2017-11-07 09:04:17.060
3928,41,2017-07-24 00:54:28.700,2017-08-29 13:45:20.340
3929,49,2019-11-18 15:12:24.720,2019-12-22 23:03:28.550
3930,9,2018-07-18 02:12:14.200,
3931,1,2017-03-22 07:52:46.620,2017-03-25 09:25:18.190
3932,26,2019-11-15 08:15:56.740,2019-12-29 19:36:48.550
3933,17,2019-07-22 06:16:30.930,2019-08-21 02:45:58.070
3934,35,2019-03-19 09:24:11.260,2019-05-04 12:58:57.340
3935,27,2019-11-13 16:07:20.020,2019-12-21 21:45:42.930
3936,16,2017-03-23 19:58:10.260,
3937,28,2018-10-28 18:03:08.390,2018-12-14 09:49:26.560
3938,35,2018-05-01 11:11:13.690,2018-05-24 15:04:09.150
3939,5,2018-10-26 10:23:41.250,2018-12-13 15:19:54.140
3940,30,2017-05-04 03:30:55.800,2017-05-30 07:12:20.820
3941,42,2019-01-21 12:18:23.420,2019-03-04 23:19:49.970
3942,43,2019-01-18 17:20:31.530,2019-01-27 18:57:39.000
3943,29,2019-02-25 11:04:08.100,2019-03-28 20:30:45.580
3944,13,2018-08-06 14:57:13.310,
3945,49,2018-09-28 12:56:00.690,2018-11-15 20:31:23.290
3946,34,2018-11-21 04:01:01.100,2018-12-10 17:36:35.810
3947,3,2018-08-02 08:09:05.320,2018-08-08 21:44:44.600
3948,41,2018-01-17 04:44:11.890,2018-01-22 05:32:17.760
3949,35,2018-06-11 22:33:37.030,2018-06-21 07:15:20.970
3950,24,2017-01-18 14:33:43.180,2017-03-01 15:17:42.910
3951,38,2019-01-20 04:08:53.040,2019-01-22 10:09:34.950
