recordInventoryEntryNumber,recordEmployeeNum,entryRecordTimestamp
21909,41,2019-04-18 05:33:24.330
21910,24,2018-05-05 05:56:42.210
21911,44,2018-11-12 15:44:33.310
21912,7,2017-03-07 13:14:16.260
21913,47,2019-06-14 05:46:26.240
21914,38,2019-05-30 12:54:31.310
21915,45,2017-03-05 23:47:06.560
21916,42,2018-07-12 08:18:48.240
21917,31,2018-12-16 14:54:48.090
21918,28,2018-05-22 06:32:48.660
21919,30,2017-07-22 06:51:14.100
21920,43,2017-09-07 21:21:17.820
21921,50,2018-06-12 06:05:50.890
21922,24,2017-08-21 02:59:31.330
21923,43,2018-05-18 15:29:08.460
21924,12,2018-06-06 21:34:21.110
21925,37,2018-01-20 11:40:04.240
21926,36,2019-12-16 17:04:32.520
21927,43,2019-05-10 23:11:30.480
21928,31,2019-07-30 12:07:16.840
21929,39,2017-09-15 21:09:23.950
21930,35,2019-11-19 00:56:39.180
21931,45,2018-08-24 08:20:31.440
21932,19,2018-04-14 11:21:56.350
21933,17,2017-09-22 20:32:15.470
21934,1,2017-11-18 12:07:11.180
21935,26,2018-10-15 07:34:08.800
21936,17,2018-06-09 16:05:38.250
21937,42,2017-12-27 08:51:33.830
21938,17,2019-03-09 15:20:44.030
21939,25,2019-04-18 06:33:11.860
21940,14,2017-12-23 09:02:03.000
21941,47,2017-04-22 19:55:11.250
21942,11,2019-01-27 15:45:38.810
21943,49,2017-11-26 00:38:05.490
21944,37,2017-12-29 19:34:22.050
21945,33,2017-06-23 00:30:33.330
21946,9,2017-02-25 18:34:57.690
21947,33,2018-08-02 07:08:41.050
21948,9,2018-05-06 22:54:49.180
21949,32,2018-12-03 09:05:56.530
21950,49,2018-08-03 20:33:19.150
21951,46,2019-04-22 08:13:47.260
21952,2,2019-10-30 05:06:46.500
21953,8,2019-06-07 19:08:33.140
21954,30,2018-10-01 09:30:22.660
21955,12,2017-08-27 17:06:51.170
21956,49,2019-07-14 07:35:26.310
21957,33,2019-07-23 09:10:28.810
21958,14,2019-05-10 23:28:46.940
21959,19,2019-02-09 10:46:32.770
21960,4,2019-12-04 12:45:55.700
21961,34,2019-06-15 00:05:28.780
21962,17,2019-04-30 03:30:22.040
21963,19,2017-04-11 01:23:02.770
21964,7,2017-12-08 23:02:52.220
21965,29,2019-12-08 22:34:19.250
21966,26,2018-06-21 20:29:48.600
21967,40,2019-12-05 05:48:49.400
21968,46,2017-06-25 11:26:53.500
21969,12,2017-03-20 17:56:33.940
21970,28,2019-07-12 02:50:43.700
21971,50,2019-07-30 07:45:01.910
21972,14,2018-11-02 06:33:44.820
21973,3,2019-03-05 02:41:33.110
21974,17,2019-05-30 10:19:11.260
21975,47,2017-06-05 15:40:17.610
21976,40,2018-09-08 06:54:33.480
21977,26,2019-12-27 14:26:44.470
21978,7,2018-01-13 14:12:13.510
21979,29,2018-08-24 09:32:57.440
21980,28,2018-11-11 03:45:41.890
21981,4,2017-10-05 16:08:20.950
21982,35,2019-09-12 20:26:19.790
21983,49,2018-12-07 02:23:16.590
21984,41,2017-05-24 01:32:05.970
21985,40,2019-02-01 22:38:29.230
21986,44,2017-09-21 11:34:10.380
21987,11,2017-09-22 19:36:12.500
21988,38,2018-07-10 02:19:35.040
21989,39,2017-06-13 16:04:26.140
21990,28,2018-08-11 16:05:01.550
21991,34,2018-08-01 08:47:49.580
21992,29,2018-06-24 10:39:12.690
21993,49,2018-07-12 14:52:36.430
21994,22,2017-08-14 22:30:52.120
21995,30,2019-07-27 16:59:19.530
21996,31,2019-01-15 08:45:08.010
21997,42,2019-05-09 01:59:58.280
21998,42,2017-11-11 10:32:26.310
21999,9,2017-10-06 08:31:48.610
22000,7,2019-10-16 02:29:39.910
22001,20,2018-07-26 11:37:47.290
22002,37,2017-04-13 16:42:45.120
22003,48,2018-02-08 22:25:07.450
22004,4,2017-02-26 08:22:55.910
22005,49,2018-01-23 01:54:03.640
22006,32,2018-09-06 00:27:29.280
22007,49,2017-10-12 20:27:44.740
22008,42,2019-11-06 17:38:09.410
22009,33,2017-03-20 09:51:03.190
22010,23,2018-08-12 23:52:37.630
22011,23,2019-04-28 09:46:33.430
22012,27,2018-10-22 05:25:05.040
22013,35,2017-03-10 13:17:27.940
22014,41,2018-07-16 17:21:55.900
22015,1,2017-05-26 18:44:08.130
22016,50,2019-07-22 19:57:55.130
22017,18,2018-11-26 20:00:09.120
22018,29,2018-08-27 22:45:20.520
22019,18,2018-04-05 20:50:34.520
22020,36,2019-03-23 02:31:38.220
22021,16,2019-10-27 06:18:16.540
22022,2,2017-02-09 16:24:11.440
22023,7,2019-05-27 15:45:31.780
22024,34,2019-09-09 22:56:47.790
22025,45,2019-09-08 19:32:10.900
22026,22,2019-05-29 11:19:18.450
22027,16,2017-04-25 00:41:31.910
22028,32,2019-11-03 22:00:50.550
22029,37,2019-03-10 18:08:30.080
22030,17,2017-07-26 10:02:52.190
22031,48,2019-01-03 06:32:08.290
22032,34,2017-03-10 13:40:22.090
22033,49,2019-04-15 11:40:53.880
22034,23,2018-07-22 00:37:17.970
22035,9,2019-12-07 06:03:48.710
22036,17,2019-12-28 21:29:46.260
22037,37,2017-06-06 18:37:57.230
22038,45,2018-07-01 02:37:31.310
22039,42,2017-04-07 20:36:11.670
22040,8,2017-04-30 20:20:03.260
22041,45,2018-08-18 13:23:29.670
22042,20,2018-04-03 06:26:04.210
22043,5,2019-08-06 19:23:43.560
22044,17,2019-05-16 08:35:53.890
22045,6,2019-10-02 08:19:46.460
22046,8,2018-03-21 00:21:13.670
22047,44,2017-09-17 22:50:17.040
22048,8,2019-03-01 19:18:01.640
22049,22,2019-09-20 17:49:22.780
22050,31,2019-12-27 16:54:37.110
22051,14,2018-02-24 12:12:34.760
22052,14,2017-09-22 15:53:15.000
22053,25,2018-03-20 00:13:34.380
22054,23,2018-06-14 01:08:23.240
22055,41,2018-12-20 02:16:48.180
22056,18,2017-02-21 10:29:13.620
22057,31,2018-04-27 07:29:06.380
22058,15,2018-01-27 01:00:30.490
22059,10,2019-04-07 21:27:33.420
22060,28,2018-03-02 09:39:45.920
22061,16,2018-07-07 09:35:26.470
22062,18,2017-07-08 01:36:36.560
22063,5,2019-04-07 11:42:35.360
22064,17,2017-12-24 17:40:26.350
22065,26,2019-02-24 15:01:46.020
22066,40,2019-05-10 12:54:18.430
22067,28,2019-11-07 03:36:50.910
22068,13,2017-10-30 12:37:03.400
22069,33,2019-03-22 05:42:58.540
22070,34,2018-06-17 23:23:47.170
22071,13,2017-08-23 15:12:31.370
22072,23,2018-05-22 22:53:10.710
22073,37,2019-08-19 06:32:57.480
22074,10,2019-07-10 10:18:39.330
22075,42,2017-12-25 15:31:02.790
22076,47,2017-05-13 02:20:44.950
22077,48,2018-11-26 18:25:48.100
22078,41,2018-07-15 07:33:29.570
22079,29,2018-06-11 21:54:33.930
22080,37,2019-03-09 05:40:04.520
22081,28,2018-03-08 12:01:43.150
22082,8,2019-11-16 03:13:35.720
22083,11,2018-11-19 09:20:39.380
22084,7,2019-10-13 15:56:46.130
22085,4,2019-08-31 06:45:22.390
22086,35,2017-09-27 20:32:40.220
22087,9,2019-12-26 05:12:11.570
22088,26,2019-06-09 00:15:21.000
22089,32,2018-08-03 02:07:25.780
22090,42,2019-09-20 20:12:44.850
22091,37,2018-08-11 21:06:55.770
22092,23,2018-03-30 03:48:53.160
22093,36,2017-01-08 01:43:05.780
22094,15,2017-09-17 05:03:04.220
22095,42,2019-09-27 18:03:44.240
22096,27,2018-04-18 19:30:21.590
22097,15,2019-09-07 12:40:30.460
22098,39,2018-12-03 09:11:46.330
22099,41,2019-08-12 23:53:23.920
22100,16,2017-04-28 12:40:07.220
22101,30,2017-08-08 02:35:13.710
22102,31,2018-12-05 23:33:12.090
22103,26,2018-09-29 10:00:35.330
22104,38,2017-11-05 11:00:43.540
22105,19,2018-10-15 09:48:02.830
22106,41,2018-12-27 16:28:12.040
22107,27,2018-01-15 22:32:11.300
22108,16,2017-07-08 18:20:10.530
22109,32,2017-10-11 08:00:53.810
22110,45,2019-10-15 07:54:14.770
22111,21,2019-05-17 11:17:29.930
22112,40,2017-01-31 02:17:09.090
22113,36,2019-11-17 00:47:05.410
22114,24,2017-05-15 00:38:02.990
22115,50,2019-04-30 22:09:37.870
22116,9,2018-12-27 02:38:02.750
22117,7,2018-04-24 10:49:20.050
22118,48,2018-06-28 09:56:53.170
22119,14,2017-08-30 10:26:42.800
22120,41,2019-02-16 13:59:18.300
22121,31,2018-08-05 03:00:59.410
22122,3,2019-04-18 12:35:49.850
22123,32,2018-04-18 14:47:38.190
22124,41,2017-04-26 14:47:38.690
22125,48,2017-01-13 12:19:54.530
22126,40,2017-02-09 01:33:35.610
22127,38,2017-01-06 12:04:15.340
22128,22,2019-02-10 20:58:14.530
22129,18,2019-08-04 01:57:58.050
22130,15,2017-03-30 13:28:11.860
22131,32,2018-09-22 14:37:29.810
22132,9,2019-08-10 02:33:34.090
22133,50,2019-06-22 00:16:45.480
22134,13,2018-02-24 11:19:59.200
22135,8,2018-02-08 04:52:14.260
22136,47,2019-03-21 10:18:13.880
22137,33,2019-08-16 00:14:45.700
22138,24,2017-04-15 21:01:45.700
22139,39,2019-11-08 09:59:04.620
22140,13,2018-09-10 18:35:35.670
22141,8,2017-06-01 14:22:29.160
22142,44,2018-03-24 00:21:15.660
22143,44,2017-07-12 17:13:34.120
22144,37,2019-03-22 05:58:46.560
22145,22,2017-02-17 13:17:36.480
22146,47,2017-01-23 07:45:34.220
22147,37,2019-01-09 19:29:36.230
22148,13,2018-03-24 06:05:35.910
22149,16,2018-01-01 01:12:10.150
22150,34,2018-05-24 20:38:06.520
22151,21,2017-06-05 13:34:01.550
22152,18,2019-05-14 22:38:29.790
22153,26,2017-10-22 12:57:40.520
22154,50,2019-09-12 17:57:26.780
22155,36,2019-02-01 00:26:36.370
22156,28,2017-06-14 09:26:38.420
22157,50,2019-03-10 13:53:49.880
22158,35,2017-11-14 06:24:38.000
22159,40,2017-02-19 10:41:03.810
22160,29,2017-05-03 03:02:04.940
22161,4,2018-07-23 09:38:37.790
22162,5,2018-02-18 07:01:58.390
22163,49,2019-04-06 20:54:35.400
22164,18,2017-01-12 00:35:51.030
22165,13,2017-07-12 03:02:12.450
22166,12,2018-05-07 12:57:35.370
22167,41,2018-10-16 12:24:36.530
22168,24,2019-03-24 20:30:36.820
22169,17,2019-08-26 22:41:31.500
22170,3,2018-05-25 20:20:14.920
22171,26,2018-06-30 18:37:19.730
22172,34,2019-10-20 22:58:46.540
22173,10,2017-03-04 22:25:45.430
22174,1,2017-04-13 00:45:09.890
22175,34,2018-06-09 21:50:34.510
22176,37,2018-03-04 16:59:22.440
22177,9,2017-06-08 12:01:01.490
22178,45,2019-05-11 19:15:58.590
22179,20,2017-10-09 09:33:55.920
22180,2,2017-07-31 21:48:39.620
22181,3,2017-02-18 16:53:00.190
22182,26,2018-12-09 22:24:59.180
22183,7,2017-09-13 14:28:37.670
22184,34,2018-03-01 23:38:16.410
22185,45,2017-10-05 17:45:08.310
22186,15,2019-01-22 02:05:36.940
22187,34,2018-03-01 03:02:38.490
22188,50,2018-09-23 09:08:24.150
22189,27,2017-09-22 08:20:50.170
22190,30,2019-12-10 03:21:08.340
22191,48,2017-10-09 03:49:35.760
22192,48,2017-07-11 03:59:25.310
22193,34,2019-02-12 06:02:00.560
22194,11,2019-09-15 06:53:13.200
22195,9,2017-07-12 19:18:17.970
22196,3,2019-10-27 03:28:18.090
22197,45,2019-11-25 05:39:51.180
22198,27,2019-05-12 04:02:12.030
22199,24,2017-04-16 08:19:56.560
22200,10,2018-12-25 18:26:58.470
22201,7,2017-11-29 17:50:37.520
22202,14,2019-05-18 14:13:39.580
22203,46,2019-03-08 01:49:49.110
22204,13,2017-11-13 23:38:08.660
22205,9,2017-12-24 01:33:42.730
22206,37,2018-02-01 16:26:20.480
22207,8,2017-10-19 18:16:06.690
22208,25,2017-11-22 08:07:29.010
22209,17,2019-07-16 23:11:55.430
22210,49,2018-05-19 19:56:17.430
22211,19,2019-04-19 21:18:52.930
22212,5,2019-10-30 18:54:26.120
22213,16,2019-01-22 01:20:02.760
22214,39,2017-09-16 14:14:43.290
22215,26,2017-07-07 15:33:46.860
22216,29,2017-02-08 08:39:17.450
22217,49,2019-07-24 08:11:29.520
22218,16,2017-03-18 14:27:15.260
22219,24,2019-07-24 21:25:23.560
22220,49,2017-08-05 16:36:38.680
22221,28,2018-09-21 15:46:40.610
22222,41,2019-02-23 18:38:31.310
22223,48,2017-04-30 19:40:32.000
22224,37,2019-08-02 23:29:52.910
22225,6,2019-08-29 06:26:25.230
22226,28,2019-10-20 13:29:48.000
22227,50,2019-11-22 03:26:45.290
22228,50,2018-05-29 00:13:46.410
22229,42,2017-10-29 21:29:53.580
22230,31,2019-09-27 10:31:20.500
22231,43,2019-12-23 22:41:45.140
22232,33,2019-05-19 15:34:05.880
22233,22,2018-02-06 08:29:47.630
22234,11,2017-08-31 13:21:34.060
22235,46,2017-07-13 09:10:50.230
22236,40,2018-12-29 04:31:08.770
22237,30,2019-11-08 01:22:58.180
22238,44,2018-10-24 01:55:03.110
22239,26,2017-08-23 15:16:47.250
22240,8,2017-03-02 09:20:54.050
22241,7,2017-04-29 16:26:51.230
22242,10,2019-03-06 20:25:47.820
22243,34,2017-03-01 03:51:25.590
22244,28,2018-02-18 14:39:14.240
22245,12,2018-06-13 23:23:07.670
22246,43,2017-11-13 19:46:37.050
22247,33,2018-04-25 14:27:37.050
22248,46,2017-05-25 11:44:55.110
22249,35,2018-11-25 14:58:10.210
22250,31,2017-10-27 21:54:08.020
22251,5,2017-09-17 14:39:00.780
22252,30,2017-04-22 17:41:49.550
22253,4,2019-03-22 11:20:57.840
22254,26,2018-07-21 03:08:42.770
22255,32,2018-04-21 00:46:17.000
22256,16,2017-07-15 06:12:31.580
22257,17,2019-12-17 22:12:58.910
22258,10,2017-12-09 22:34:47.260
22259,8,2019-03-26 06:28:01.190
22260,31,2018-06-06 20:55:31.400
22261,37,2019-01-25 10:06:32.320
22262,9,2018-11-11 10:13:28.130
22263,33,2017-12-22 19:15:05.360
22264,36,2018-08-15 07:19:31.510
22265,7,2017-04-25 10:12:30.610
22266,37,2017-08-05 04:57:57.420
22267,34,2018-05-18 05:13:33.180
22268,5,2019-05-27 12:32:45.750
22269,43,2019-12-15 16:01:27.510
22270,36,2018-05-12 05:32:00.710
22271,50,2019-04-25 15:02:10.850
22272,5,2018-10-03 20:14:02.480
22273,40,2018-07-17 01:29:56.070
22274,17,2019-10-22 22:22:18.240
22275,42,2019-02-20 05:39:02.580
22276,19,2019-07-02 20:36:12.890
22277,7,2018-07-14 02:08:49.940
22278,20,2018-11-28 20:06:36.230
22279,25,2019-06-13 08:00:07.250
22280,13,2017-06-14 10:41:40.020
22281,46,2017-06-14 02:08:15.100
22282,5,2018-04-09 06:06:59.140
22283,15,2017-10-02 06:16:54.510
22284,12,2017-12-17 13:24:18.240
22285,26,2019-07-04 11:11:15.030
22286,13,2018-01-29 03:35:23.420
22287,29,2018-05-09 02:50:07.890
22288,46,2017-07-27 07:26:44.530
22289,29,2017-05-21 22:50:03.620
22290,30,2017-12-04 22:24:26.790
22291,24,2019-01-15 12:05:24.600
22292,20,2019-06-05 05:35:43.160
22293,37,2019-03-23 15:28:21.110
22294,45,2019-06-16 22:49:42.910
22295,21,2018-01-15 12:47:19.340
22296,48,2018-06-15 08:04:15.430
22297,28,2017-05-08 23:47:10.520
22298,48,2017-12-07 08:15:43.850
22299,22,2019-03-13 02:08:47.830
22300,25,2019-03-16 05:43:06.430
22301,10,2017-03-01 22:49:14.960
22302,28,2019-09-30 02:10:18.500
22303,3,2019-07-01 17:19:18.620
22304,49,2019-06-22 04:23:20.110
22305,32,2019-02-08 19:34:55.970
22306,1,2019-04-17 22:09:18.360
22307,40,2017-04-12 05:34:04.060
22308,38,2017-05-16 04:48:50.210
22309,34,2018-05-16 00:40:10.160
22310,13,2017-06-10 17:20:59.930
22311,9,2018-07-06 04:32:39.400
22312,47,2018-08-22 11:20:11.770
22313,35,2017-06-18 14:07:46.560
22314,46,2019-04-29 10:37:51.430
22315,35,2017-04-06 13:03:00.870
22316,33,2019-09-03 07:21:24.950
22317,45,2019-12-21 10:37:09.850
22318,21,2018-01-21 03:31:25.320
22319,10,2018-01-09 12:29:59.020
22320,45,2018-05-06 04:42:34.650
22321,8,2019-08-04 21:46:30.900
22322,39,2019-10-08 01:21:50.730
22323,27,2019-12-09 22:54:45.380
22324,13,2018-11-07 00:34:56.750
22325,13,2019-03-15 08:34:32.590
22326,30,2019-02-14 04:20:53.880
22327,18,2019-07-04 00:08:48.550
22328,45,2019-06-05 09:48:29.220
22329,46,2018-04-09 08:08:48.260
22330,44,2017-02-22 20:10:26.500
22331,42,2019-02-12 18:21:06.510
22332,10,2017-09-02 04:20:58.260
22333,49,2018-05-15 16:12:55.180
22334,1,2017-10-07 03:54:33.420
22335,4,2018-10-31 04:08:22.040
22336,18,2018-04-24 21:22:44.290
22337,2,2019-02-25 16:41:48.940
22338,16,2018-09-04 09:59:21.950
22339,31,2018-01-03 13:03:24.430
22340,26,2019-11-30 01:01:20.810
22341,23,2018-10-22 02:40:57.780
22342,42,2019-01-28 08:13:40.120
22343,12,2019-03-28 12:33:20.190
22344,16,2019-07-31 11:25:51.520
22345,21,2019-02-12 08:44:32.710
22346,27,2018-08-25 11:20:54.610
22347,35,2018-12-30 21:48:47.540
22348,42,2019-04-13 09:37:20.020
22349,10,2019-03-06 04:45:28.340
22350,38,2019-11-28 06:40:03.380
22351,4,2018-08-03 02:27:45.250
22352,7,2017-07-15 12:57:52.000
22353,38,2019-03-07 15:51:11.960
22354,27,2019-04-02 12:20:17.170
22355,18,2017-06-20 08:46:32.990
22356,22,2018-02-03 07:46:07.970
22357,2,2018-10-31 09:04:26.810
22358,40,2018-12-13 13:04:19.730
22359,37,2019-12-06 21:37:11.020
22360,2,2018-11-16 18:41:07.680
22361,33,2018-11-14 12:52:07.140
22362,45,2017-11-04 15:43:13.700
22363,42,2019-06-28 17:17:03.880
22364,41,2018-01-11 03:35:23.900
22365,22,2017-05-08 23:43:16.130
22366,50,2017-03-24 01:32:24.360
22367,49,2017-12-13 06:26:18.810
22368,35,2018-08-27 15:26:13.860
22369,42,2018-10-03 17:14:29.010
22370,18,2017-12-04 20:16:38.180
22371,31,2019-11-23 03:54:25.670
22372,29,2019-04-02 10:08:09.690
22373,41,2018-10-20 10:20:27.800
22374,35,2019-02-14 04:38:38.550
22375,23,2017-08-27 06:21:35.750
22376,16,2018-05-07 23:27:02.510
22377,27,2019-07-07 07:43:45.490
22378,11,2019-04-12 11:26:53.530
22379,43,2017-03-22 05:57:05.910
22380,36,2018-05-14 19:53:22.830
22381,45,2017-07-20 13:06:34.120
22382,27,2019-08-12 16:25:02.160
22383,35,2017-04-08 16:07:20.740
22384,9,2017-11-11 16:18:40.080
22385,41,2019-12-30 16:00:06.460
22386,36,2018-08-16 05:43:10.950
22387,22,2018-03-10 12:39:45.440
22388,22,2017-12-22 21:58:44.580
22389,33,2018-11-30 02:48:17.750
22390,33,2018-02-21 20:58:19.970
22391,16,2018-01-10 05:06:31.300
22392,13,2019-04-22 19:46:54.730
22393,29,2019-05-07 20:44:28.610
22394,29,2018-03-15 02:18:17.650
22395,43,2017-09-12 14:41:29.350
22396,28,2017-06-18 08:56:07.100
22397,1,2017-02-22 07:45:23.340
22398,22,2017-09-17 03:39:53.850
22399,45,2018-01-08 07:06:50.720
22400,22,2017-02-19 17:53:07.190
22401,29,2018-02-16 19:03:47.680
22402,1,2019-10-14 23:04:13.580
22403,50,2018-07-02 18:45:32.480
22404,43,2019-12-05 04:55:36.460
22405,8,2019-02-12 03:57:58.300
22406,25,2019-10-17 02:39:12.770
22407,16,2019-08-20 21:35:40.840
22408,4,2019-02-26 11:20:16.780
22409,5,2018-06-17 05:15:53.030
22410,2,2017-10-17 22:02:45.820
22411,45,2019-01-28 01:30:19.370
22412,41,2018-09-15 18:50:25.480
22413,48,2017-12-10 22:26:46.990
22414,2,2018-01-12 01:30:16.580
22415,7,2017-01-11 18:18:45.350
22416,7,2018-02-25 02:32:24.910
22417,10,2019-04-20 23:48:27.560
22418,34,2019-01-19 11:33:38.260
22419,50,2017-06-02 10:11:54.220
22420,36,2019-05-20 07:52:50.290
22421,29,2019-09-12 15:33:25.360
22422,28,2017-11-20 04:10:24.230
22423,2,2018-06-18 01:14:26.340
22424,10,2017-07-21 21:12:10.660
22425,2,2017-10-03 10:21:09.850
22426,19,2018-02-26 07:16:47.310
22427,1,2017-06-21 14:28:09.340
22428,13,2018-11-28 21:56:53.560
22429,43,2017-12-05 12:55:04.730
22430,45,2018-05-10 09:00:00.680
22431,16,2019-12-06 14:29:29.650
22432,5,2017-02-26 21:35:53.750
22433,17,2018-02-21 14:41:03.580
22434,22,2018-08-18 07:53:51.990
22435,8,2018-07-23 02:14:13.350
22436,45,2017-11-25 15:01:18.000
22437,27,2018-06-05 21:28:26.410
22438,43,2019-02-11 09:28:06.210
22439,1,2019-05-18 02:47:55.920
22440,16,2017-12-10 22:31:12.350
22441,21,2018-07-31 00:53:11.060
22442,19,2019-04-19 20:10:57.460
22443,17,2018-08-06 01:37:48.200
22444,32,2017-07-31 14:38:29.900
22445,38,2018-08-12 19:54:54.500
22446,26,2017-10-05 01:09:48.280
22447,15,2019-10-20 00:53:11.510
22448,28,2019-04-05 01:13:12.590
22449,22,2018-10-11 08:43:57.130
22450,36,2018-12-20 21:42:47.020
22451,18,2017-07-05 23:44:41.730
22452,18,2019-08-12 06:23:56.820
22453,22,2019-05-31 07:43:25.500
22454,9,2018-12-07 22:26:51.930
22455,43,2018-07-05 10:46:30.010
22456,2,2018-12-04 19:38:46.550
22457,49,2019-05-04 21:42:50.800
22458,41,2017-07-08 18:42:04.100
22459,41,2019-12-08 09:19:48.190
22460,40,2019-09-16 08:22:53.100
22461,25,2017-02-03 22:56:13.960
22462,3,2017-06-13 20:20:23.020
22463,12,2017-11-15 01:45:36.520
22464,10,2019-07-18 09:50:26.640
22465,37,2018-10-11 13:44:08.300
22466,41,2018-08-31 14:20:37.640
22467,25,2019-09-29 05:08:31.830
22468,27,2017-03-19 04:59:14.700
22469,45,2018-04-29 10:09:28.010
22470,13,2017-06-28 00:20:14.230
22471,31,2019-05-11 22:17:47.090
22472,18,2019-12-28 03:13:35.580
22473,33,2018-12-22 01:43:08.240
22474,35,2019-11-10 05:29:38.240
22475,16,2019-07-09 16:38:40.280
22476,11,2018-07-20 16:59:35.540
22477,11,2019-08-01 17:32:58.800
22478,21,2018-04-22 20:34:49.010
22479,22,2018-07-23 12:05:21.610
22480,27,2018-01-08 07:48:28.410
22481,4,2019-09-09 20:06:58.110
22482,23,2018-08-15 10:46:48.610
22483,41,2019-08-30 10:54:05.740
22484,7,2019-10-19 02:07:29.340
22485,28,2019-06-22 11:31:03.310
22486,48,2018-05-02 22:21:38.640
22487,33,2018-03-06 06:00:02.210
22488,8,2018-04-26 18:35:37.780
22489,29,2019-10-20 10:32:29.820
22490,7,2018-07-24 06:19:43.880
22491,46,2018-10-13 17:45:08.600
22492,36,2018-03-14 04:41:59.160
22493,2,2017-05-26 04:02:04.320
22494,12,2019-12-11 13:00:32.690
22495,41,2018-03-03 17:02:52.580
22496,18,2019-10-06 06:05:36.870
22497,7,2018-05-29 16:53:17.050
22498,7,2017-11-16 12:09:45.430
22499,45,2017-02-09 17:40:16.730
22500,48,2017-12-20 17:24:06.420
22501,1,2019-10-02 13:49:00.450
22502,39,2018-12-18 14:42:45.710
22503,33,2019-09-18 05:10:05.090
22504,10,2019-10-21 23:37:37.310
22505,6,2018-08-17 06:02:25.010
22506,50,2019-01-02 15:02:44.980
22507,35,2019-02-08 10:22:02.250
22508,38,2019-02-05 19:59:38.410
22509,43,2019-03-08 12:42:19.830
22510,33,2018-06-19 01:25:23.120
22511,41,2018-10-20 22:23:14.270
22512,29,2018-05-26 00:37:03.700
22513,19,2018-12-14 03:12:15.620
22514,15,2018-12-20 05:48:29.190
22515,36,2017-08-06 11:25:29.710
22516,2,2017-06-25 08:27:32.710
22517,13,2017-12-20 18:19:42.280
22518,6,2019-06-07 22:59:34.440
22519,33,2017-10-15 08:56:19.640
22520,39,2019-11-22 17:44:29.140
22521,8,2019-10-13 22:32:30.610
22522,17,2018-06-15 20:14:59.360
22523,48,2019-01-02 10:02:19.640
22524,39,2017-09-19 12:08:30.410
22525,17,2019-01-18 01:35:38.970
22526,45,2019-11-20 12:16:50.400
22527,16,2019-03-16 17:20:38.120
22528,22,2018-01-02 23:35:06.200
22529,44,2017-07-09 23:41:41.050
22530,49,2019-05-11 03:14:53.320
22531,4,2017-04-06 17:55:17.440
22532,4,2019-03-29 09:17:38.030
22533,26,2018-11-09 02:59:15.440
22534,25,2017-07-13 04:46:25.980
22535,26,2018-05-02 13:12:54.830
22536,16,2017-01-18 01:00:06.910
22537,41,2018-12-18 06:33:35.790
22538,31,2018-09-07 22:49:34.650
22539,1,2017-02-03 04:37:44.310
22540,28,2019-09-23 22:50:41.790
22541,13,2017-09-18 06:38:47.880
22542,46,2017-01-17 13:57:53.850
22543,16,2017-02-03 11:31:51.890
22544,47,2017-01-28 23:52:54.570
22545,16,2019-03-19 17:42:06.970
22546,18,2019-09-16 01:09:54.840
22547,18,2019-10-04 04:18:03.090
22548,38,2019-10-29 23:01:01.680
22549,26,2019-10-08 11:18:51.900
22550,40,2018-05-08 18:50:35.970
22551,5,2018-08-11 13:58:41.410
22552,2,2018-01-22 01:02:56.560
22553,25,2019-06-27 18:49:45.510
22554,7,2017-07-08 06:01:34.810
22555,41,2018-09-29 09:39:11.100
22556,34,2017-01-31 18:19:33.930
22557,41,2019-12-23 00:35:10.100
22558,45,2018-02-17 20:28:49.680
22559,44,2018-05-15 10:27:36.850
22560,12,2019-08-25 11:28:48.300
22561,35,2019-09-12 13:49:33.890
22562,14,2018-09-27 22:15:22.160
22563,44,2018-08-02 19:48:56.660
22564,45,2017-07-28 18:31:41.250
22565,29,2018-11-12 23:58:31.620
22566,37,2017-03-16 08:48:46.100
22567,3,2019-03-07 08:53:33.380
22568,45,2019-05-29 13:39:07.460
22569,39,2019-09-30 11:59:00.940
22570,21,2019-06-05 22:20:18.730
22571,12,2018-07-27 15:48:13.230
22572,32,2017-08-02 20:33:55.650
22573,5,2019-09-23 11:09:38.710
22574,5,2018-01-11 08:42:37.700
22575,27,2017-09-01 15:38:09.160
22576,13,2019-01-27 20:35:40.660
22577,2,2019-07-08 04:20:35.840
22578,2,2019-04-16 21:21:26.010
22579,23,2019-11-22 20:28:06.520
22580,49,2017-01-22 17:45:41.970
22581,28,2018-08-29 02:17:22.450
