rentalPeriodRentalNumber,rentalPeriodStartingTime,rentalPeriodEndingTime,periodCategory,rentalFee,rentalPeriodBillingNumber,rentalPeriodLineNumber
1061,2018-11-26 04:47:46.610,2019-04-12 02:51:35.760,M,6000.0000,465,35021
1061,2018-11-30 06:50:09.100,2019-04-25 07:13:10.900,M,6000.0000,153,128384
1061,2019-07-15 18:13:26.690,2019-12-30 08:02:03.300,M,6000.0000,569,154
1062,2017-05-02 08:48:23.490,2017-09-11 05:58:07.900,M,6000.0000,154,1486
1062,2017-06-03 17:30:57.680,2017-07-19 10:41:49.570,M,6000.0000,465,42429
1062,2017-07-24 17:51:40.070,2018-01-11 15:14:49.770,M,6000.0000,569,4127
1062,2018-03-14 09:07:32.700,2018-08-23 03:45:20.780,M,8000.0000,672,128085
1062,2018-08-14 00:07:43.300,2018-11-08 23:52:17.420,M,6000.0000,360,2129
1062,2019-02-08 18:25:28.650,2019-04-15 14:36:26.220,M,6000.0000,55,64154
1062,2019-06-07 19:52:40.750,2019-11-01 14:09:02.910,M,6000.0000,256,77369
1063,2017-03-14 00:41:45.670,2017-09-05 05:54:16.220,M,6000.0000,256,84201
1063,2017-04-09 05:58:51.580,2017-09-14 03:58:21.240,M,6000.0000,55,79185
1063,2018-08-17 04:55:55.850,2018-10-17 12:42:30.280,M,6000.0000,465,53524
1063,2018-08-27 00:04:21.360,2018-10-10 10:11:50.080,M,6000.0000,154,3539
1063,2019-03-09 07:21:06.320,2019-04-18 09:40:25.740,M,6000.0000,360,3014
1063,2019-03-20 12:58:07.370,2019-05-15 05:19:02.970,M,8000.0000,569,8376
1064,2017-09-21 06:40:53.970,2018-02-08 22:17:32.140,M,6000.0000,465,63429
1064,2017-12-18 18:35:10.250,2018-02-19 12:33:23.420,M,6000.0000,154,7114
1064,2018-04-19 06:11:53.630,2018-07-17 19:49:41.370,M,6000.0000,256,102376
1064,2018-09-23 13:46:19.100,2019-02-24 06:44:22.730,M,6000.0000,360,8756
1064,2019-04-28 07:04:13.950,2019-09-01 17:49:14.510,M,6000.0000,673,4440
1064,2019-06-29 04:48:01.830,2019-09-28 00:22:57.700,M,8000.0000,569,12628
1064,2019-08-20 01:10:10.110,2019-12-24 03:38:48.200,M,6000.0000,55,85154
1065,2017-07-19 23:11:19.980,2017-12-12 05:08:14.710,M,6000.0000,360,12591
1065,2018-01-31 11:18:35.290,2018-03-28 16:06:22.610,M,6000.0000,673,7843
1065,2018-02-10 07:20:33.230,2018-05-17 02:10:29.800,M,6000.0000,569,15519
1065,2018-05-06 09:00:29.390,2018-08-18 10:11:44.650,M,6000.0000,256,105201
1065,2019-04-09 03:59:29.190,2019-07-08 21:47:42.170,M,6000.0000,465,77021
1065,2019-05-12 04:50:04.370,2019-09-28 16:43:59.240,M,8000.0000,55,101203
1065,2019-05-19 05:38:11.170,2019-09-20 07:24:06.530,M,6000.0000,154,11814
1066,2017-03-13 19:44:37.170,2017-07-23 16:39:52.380,M,6000.0000,569,18968
1066,2017-09-21 19:50:37.270,2018-03-23 03:32:52.000,M,8000.0000,465,84429
1066,2018-03-10 02:50:15.910,2018-09-05 06:01:45.630,M,6000.0000,55,106154
1066,2018-08-10 15:40:08.150,2019-01-28 21:01:39.400,M,6000.0000,673,11372
1066,2018-08-26 21:30:47.070,2018-12-07 13:04:12.200,M,6000.0000,154,13827
1066,2019-03-29 17:13:09.420,2019-09-01 12:46:09.690,M,6000.0000,360,15604
1066,2019-04-01 11:22:07.800,2019-07-22 04:07:32.920,M,6000.0000,256,126201
1067,2017-01-02 10:48:42.770,2017-05-09 03:29:34.850,M,6000.0000,154,19610
1067,2017-12-19 06:11:13.050,2018-02-18 11:10:35.310,M,8000.0000,360,23129
1067,2018-06-17 00:42:28.020,2018-09-07 19:15:37.930,M,6000.0000,256,127201
1067,2018-07-13 10:58:35.710,2018-10-12 15:08:31.060,M,6000.0000,569,21154
1067,2018-09-29 01:55:33.890,2019-02-16 14:44:05.960,M,8000.0000,55,129154
1067,2019-03-19 20:32:29.520,2019-05-02 07:30:28.150,M,6000.0000,465,102277
1067,2019-08-14 15:09:46.680,2019-12-18 19:05:38.090,M,6000.0000,673,14548
1068,2018-01-24 18:29:22.510,2018-05-01 15:53:14.580,M,6000.0000,256,128201
1068,2018-05-13 10:34:10.580,2018-07-25 18:58:22.830,M,6000.0000,673,17824
1068,2018-07-09 09:14:44.740,2018-10-03 21:38:30.790,M,6000.0000,56,449
1068,2018-10-14 01:08:59.340,2019-03-25 20:49:50.520,M,8000.0000,465,105429
1068,2018-11-25 13:27:07.260,2019-04-27 08:08:35.780,M,6000.0000,154,22486
1068,2018-12-30 17:03:44.920,2019-04-29 14:51:27.600,M,6000.0000,569,29376
1068,2019-06-18 11:41:02.690,2019-11-07 17:03:06.560,M,6000.0000,360,29756
1069,2017-11-24 10:58:10.040,2018-03-14 19:43:12.890,M,6000.0000,465,126429
1069,2018-01-01 21:18:14.510,2018-04-14 17:48:54.690,M,6000.0000,257,1335
1069,2018-03-30 03:37:22.510,2018-06-27 02:13:56.540,M,6000.0000,673,21169
1069,2018-07-07 10:28:49.720,2018-10-30 05:21:18.500,M,8000.0000,569,36519
1069,2018-08-06 20:30:08.720,2018-09-22 06:50:31.840,M,6000.0000,360,36604
1069,2018-11-02 23:14:25.550,2019-01-30 05:16:30.190,M,6000.0000,154,28114
1069,2019-06-27 17:28:18.830,2019-09-19 04:19:24.270,M,6000.0000,56,3039
1070,2017-05-22 07:53:52.530,2017-10-02 07:30:45.780,M,6000.0000,257,4438
1070,2017-10-30 21:54:30.400,2017-12-12 22:00:01.410,M,6000.0000,360,44129
1070,2018-02-13 14:43:24.300,2018-07-22 18:05:35.280,M,6000.0000,569,42154
1070,2018-05-10 07:20:04.740,2018-07-31 17:56:46.170,M,6000.0000,154,34827
1070,2018-08-12 02:14:06.750,2018-11-14 13:40:06.990,M,6000.0000,465,127429
1070,2018-12-28 12:31:41.490,2019-05-17 11:54:23.240,M,6000.0000,56,6458
1071,2017-08-23 05:23:49.070,2017-11-21 17:55:35.540,M,8000.0000,56,10686
1071,2017-12-24 03:37:22.870,2018-06-10 17:28:25.700,M,6000.0000,257,9125
1071,2018-01-01 15:21:47.570,2018-05-25 17:09:14.700,M,6000.0000,360,54591
1071,2018-03-12 18:23:34.090,2018-05-17 15:35:48.210,M,8000.0000,673,35548
1071,2018-04-18 15:07:06.170,2018-06-23 05:03:24.380,M,6000.0000,154,43486
1071,2018-07-27 12:56:22.730,2018-09-16 01:02:01.190,M,6000.0000,569,54628
1071,2018-11-28 22:33:36.120,2019-03-17 19:00:15.430,M,6000.0000,465,128429
1072,2018-03-26 03:45:22.060,2018-08-25 14:10:47.840,M,6000.0000,466,173
1072,2018-06-23 03:10:39.430,2018-12-16 14:01:20.140,M,6000.0000,154,53814
1072,2018-10-10 00:26:55.790,2019-01-23 05:48:49.310,M,6000.0000,569,63154
1072,2019-03-04 14:14:26.920,2019-06-25 16:53:05.890,M,6000.0000,360,65129
1072,2019-04-11 20:49:52.690,2019-09-13 15:55:53.740,M,6000.0000,56,13676
1072,2019-05-14 00:27:50.960,2019-06-19 08:57:20.150,M,6000.0000,257,11419
1073,2017-09-24 19:44:35.860,2017-12-04 02:44:07.080,M,6000.0000,673,53372
1073,2018-06-29 23:53:40.230,2018-12-11 22:43:16.900,M,6000.0000,154,64486
1073,2018-07-19 14:45:42.830,2018-10-25 07:57:59.950,M,6000.0000,569,78519
1073,2018-08-27 16:29:44.820,2018-11-06 11:18:04.040,M,6000.0000,360,78604
1073,2018-12-27 11:23:40.200,2019-04-20 07:26:33.950,M,6000.0000,257,13849
1073,2018-12-30 12:54:41.440,2019-02-05 18:22:21.550,M,6000.0000,56,18160
1073,2019-04-29 00:42:50.150,2019-10-09 16:46:44.510,M,6000.0000,466,3093
1074,2018-01-03 11:47:24.000,2018-02-12 11:55:35.870,M,6000.0000,257,17395
1074,2018-06-13 11:11:33.910,2018-12-11 23:14:22.920,M,6000.0000,569,84154
1074,2018-06-25 03:12:09.000,2018-10-22 01:28:32.590,M,6000.0000,56,21449
1074,2018-12-24 17:31:00.670,2019-04-10 14:24:01.560,M,6000.0000,154,76827
1074,2019-06-14 21:39:08.440,2019-09-30 17:01:47.610,M,6000.0000,360,86129
1074,2019-06-28 14:29:58.700,2019-08-05 22:21:23.620,M,6000.0000,466,8825
1075,2017-03-28 19:39:08.850,2017-08-06 11:14:57.650,M,6000.0000,360,107129
1075,2017-11-08 04:41:04.420,2018-02-02 08:09:39.350,M,6000.0000,673,77548
1075,2017-12-17 07:55:09.280,2018-01-17 11:46:38.180,M,6000.0000,257,22335
1075,2018-06-02 17:47:34.600,2018-09-17 23:20:07.290,M,8000.0000,56,27458
1075,2018-12-11 12:30:40.170,2019-02-14 18:15:30.410,M,8000.0000,466,10822
1075,2019-01-26 01:34:11.130,2019-03-25 03:17:03.850,M,6000.0000,154,85486
1075,2019-06-17 01:46:42.230,2019-12-08 22:07:55.730,M,6000.0000,569,102968
1076,2017-05-12 05:18:17.810,2017-09-24 13:10:31.110,M,6000.0000,56,34676
1076,2017-05-23 06:17:28.040,2017-09-16 15:41:55.940,M,6000.0000,154,103610
1076,2017-09-19 20:00:36.260,2017-12-14 00:59:13.560,M,6000.0000,257,30125
1076,2018-02-21 15:49:03.930,2018-04-22 12:48:47.600,M,6000.0000,673,84169
1076,2018-03-05 04:50:18.100,2018-05-29 08:28:12.060,M,6000.0000,569,105154
1076,2019-03-11 21:34:28.910,2019-06-19 04:09:21.590,M,6000.0000,360,130129
1076,2019-04-03 13:14:53.430,2019-09-20 08:43:30.460,M,6000.0000,466,13942
1077,2017-04-05 03:23:00.340,2017-06-20 19:58:43.900,M,6000.0000,673,101824
1077,2018-02-15 16:52:55.820,2018-07-15 15:44:31.500,M,6000.0000,56,42449
1077,2018-06-22 08:59:12.020,2018-09-11 18:56:52.010,M,6000.0000,361,122
1077,2018-08-16 07:25:29.500,2019-01-17 11:02:24.320,M,6000.0000,154,106486
1077,2018-10-05 01:23:26.250,2018-12-10 02:10:25.080,M,6000.0000,569,126154
1077,2018-11-25 02:46:28.490,2019-01-15 11:56:45.270,M,6000.0000,257,34849
1077,2019-05-25 07:26:32.880,2019-09-12 17:44:11.630,M,6000.0000,466,17959
1078,2017-09-24 01:26:17.300,2017-12-14 19:06:40.070,M,8000.0000,56,52686
1078,2017-10-27 13:45:21.560,2018-02-20 11:54:04.170,M,8000.0000,569,127154
1078,2018-03-18 06:39:32.230,2018-09-05 23:33:00.710,M,6000.0000,466,21173
1078,2018-05-27 10:45:40.260,2018-08-20 07:30:38.000,M,6000.0000,361,3353
1078,2018-07-28 03:08:55.100,2018-12-25 22:39:40.860,M,6000.0000,257,43335
1078,2018-11-24 04:53:27.060,2019-02-09 00:11:58.580,M,6000.0000,673,105169
1078,2019-01-01 17:31:00.130,2019-05-07 21:01:43.430,M,6000.0000,154,129486
1079,2017-06-28 09:39:22.080,2017-08-10 00:25:18.460,M,8000.0000,569,128154
1079,2017-08-08 23:16:17.100,2018-01-03 06:04:25.270,M,6000.0000,56,63449
1079,2017-09-11 01:20:53.330,2018-01-28 07:55:38.250,M,8000.0000,361,6850
1079,2018-04-01 11:33:39.180,2018-08-30 12:44:36.320,M,6000.0000,155,1650
1079,2019-02-04 03:34:41.060,2019-04-18 22:14:42.520,M,6000.0000,673,126169
1079,2019-03-26 16:50:42.310,2019-09-19 16:33:50.370,M,6000.0000,257,53419
1079,2019-04-05 06:20:36.560,2019-10-02 17:19:29.150,M,6000.0000,466,29825
1080,2017-07-13 05:04:58.170,2017-09-02 20:34:37.170,M,8000.0000,673,127169
1080,2017-08-13 20:56:17.210,2017-10-16 18:20:05.210,M,6000.0000,155,2826
1080,2018-01-16 19:50:15.240,2018-05-21 08:50:48.730,M,6000.0000,466,34942
1080,2018-01-23 21:57:31.580,2018-06-21 03:08:42.440,M,8000.0000,56,76676
1080,2018-02-05 17:36:49.550,2018-05-08 18:53:23.360,M,6000.0000,361,11865
1080,2018-08-28 19:41:59.230,2018-12-08 11:01:24.510,M,6000.0000,257,64335
1080,2019-07-29 09:24:41.660,2019-10-03 16:53:35.510,M,8000.0000,570,118
1081,2017-03-28 12:19:43.150,2017-07-08 16:54:01.130,M,6000.0000,257,76849
1081,2017-06-15 14:09:48.300,2017-11-26 03:55:08.890,M,6000.0000,466,42173
1081,2018-02-10 13:28:13.490,2018-06-20 13:16:45.250,M,8000.0000,56,84449
1081,2018-11-29 11:31:06.090,2019-01-22 10:59:56.950,M,6000.0000,570,4046
1081,2019-02-10 23:29:57.760,2019-03-22 21:38:28.350,M,6000.0000,361,15208
1081,2019-05-31 16:12:12.870,2019-07-09 08:19:29.070,M,6000.0000,155,6435
1082,2017-01-06 11:24:16.670,2017-04-17 06:54:39.250,M,8000.0000,570,7923
1082,2017-02-01 21:16:17.320,2017-05-30 23:28:09.920,M,8000.0000,466,52822
1082,2017-09-30 17:51:56.740,2017-12-16 21:10:06.430,M,6000.0000,56,102160
1082,2017-10-07 04:44:17.580,2018-03-04 07:18:41.270,M,6000.0000,361,17853
1082,2018-01-30 23:56:33.730,2018-06-22 13:33:57.110,M,6000.0000,257,85335
1082,2018-03-10 21:51:41.300,2018-05-25 01:50:17.080,M,6000.0000,155,10608
1082,2018-07-09 16:40:55.740,2018-12-09 15:26:37.120,M,6000.0000,674,3758
1083,2017-04-30 05:15:04.520,2017-09-01 03:42:55.310,M,6000.0000,155,13782
1083,2017-05-30 03:54:31.060,2017-08-18 09:06:45.090,M,6000.0000,466,63173
1083,2017-07-27 17:44:00.010,2017-09-27 02:50:33.130,M,8000.0000,674,4726
1083,2017-11-17 08:53:50.770,2018-04-02 20:29:22.020,M,6000.0000,570,10575
1083,2018-04-28 08:54:53.590,2018-10-11 07:57:32.180,M,6000.0000,361,21122
1083,2018-06-13 08:20:19.710,2018-09-26 16:31:37.990,M,8000.0000,56,105449
1083,2019-01-05 21:48:02.130,2019-05-20 08:30:41.000,M,6000.0000,257,101395
1084,2017-01-28 23:13:29.950,2017-05-15 18:10:34.580,M,6000.0000,257,106335
1084,2017-03-22 04:39:33.380,2017-06-16 19:06:54.280,M,6000.0000,155,17876
1084,2017-03-26 00:48:41.990,2017-09-06 09:53:03.730,M,6000.0000,361,27850
1084,2017-04-19 13:37:32.830,2017-07-18 06:45:08.140,M,6000.0000,56,126449
1084,2019-01-12 07:55:43.420,2019-06-14 06:37:16.400,M,6000.0000,570,14147
1084,2019-04-08 02:57:33.180,2019-09-01 12:54:41.290,M,8000.0000,466,76942
1085,2017-02-08 22:42:59.290,2017-04-01 04:45:10.730,M,6000.0000,56,127449
1085,2017-05-30 19:03:43.750,2017-11-26 07:59:53.020,M,6000.0000,155,22650
1085,2017-06-20 00:20:45.240,2017-10-15 05:11:14.370,M,6000.0000,361,36208
1085,2017-12-10 12:13:54.690,2018-04-20 17:12:01.230,M,6000.0000,674,11461
1085,2018-03-20 17:19:08.500,2018-06-07 14:19:06.820,M,6000.0000,257,129335
1085,2019-04-10 15:45:50.990,2019-07-10 20:45:58.670,M,6000.0000,466,84173
1085,2019-08-19 17:38:05.260,2020-01-08 04:20:53.670,M,6000.0000,570,19152
1086,2017-01-28 21:40:05.200,2017-03-18 10:50:50.720,M,6000.0000,56,128449
1086,2017-06-11 19:48:10.740,2017-09-02 03:12:42.010,M,6000.0000,466,101959
1086,2017-12-22 05:38:54.810,2018-02-17 15:38:27.660,M,6000.0000,361,42122
1086,2018-09-15 19:53:03.130,2018-11-09 22:26:53.980,M,8000.0000,155,27435
1086,2019-03-09 15:51:46.640,2019-04-25 03:34:08.170,M,6000.0000,570,21118
1086,2019-03-29 17:36:31.310,2019-07-05 04:55:58.260,M,6000.0000,258,505
1087,2017-01-16 07:46:10.160,2017-03-01 05:38:15.410,M,6000.0000,570,28923
1087,2017-08-18 05:11:40.790,2018-02-04 23:53:15.700,M,6000.0000,674,19012
1087,2017-11-01 14:05:02.740,2018-01-25 03:00:52.330,M,6000.0000,361,53865
1087,2018-02-13 03:36:18.090,2018-04-22 08:05:55.200,M,6000.0000,466,105173
1087,2018-04-18 09:25:40.640,2018-06-05 14:50:28.720,M,6000.0000,258,3612
1087,2018-06-18 15:38:24.440,2018-10-22 04:53:16.090,M,8000.0000,57,1492
1087,2019-04-26 05:17:50.810,2019-08-10 16:38:21.390,M,6000.0000,155,34782
1088,2017-02-17 19:15:50.150,2017-08-07 01:43:54.560,M,6000.0000,57,3927
1088,2017-02-24 17:32:59.480,2017-06-22 13:55:48.670,M,6000.0000,155,43650
1088,2018-07-04 06:35:35.780,2018-09-14 15:02:05.120,M,6000.0000,466,126173
1088,2018-07-19 23:49:22.340,2018-10-01 18:28:11.300,M,6000.0000,258,7090
1088,2018-12-02 12:29:21.590,2019-05-18 03:54:41.610,M,8000.0000,674,24758
1088,2019-04-19 09:53:28.880,2019-09-04 16:45:37.320,M,6000.0000,570,35147
1088,2019-08-19 11:31:32.580,2019-12-29 10:31:10.260,M,6000.0000,361,63122
1089,2017-03-27 03:08:10.730,2017-05-28 14:38:17.670,M,6000.0000,570,42118
1089,2017-08-28 03:33:03.720,2017-12-22 14:13:17.210,M,6000.0000,361,78208
1089,2017-10-28 06:03:22.660,2018-01-22 17:03:20.810,M,6000.0000,57,7778
1089,2018-08-21 02:19:27.470,2018-11-30 02:05:11.570,M,6000.0000,258,10414
1089,2018-11-01 05:46:27.800,2019-03-02 05:15:52.820,M,8000.0000,466,127173
1089,2019-03-16 16:36:54.990,2019-06-29 13:06:28.790,M,6000.0000,674,28121
1089,2019-06-07 11:26:43.030,2019-07-18 02:44:30.860,M,6000.0000,155,52608
1090,2017-01-13 23:40:25.890,2017-05-27 22:24:15.380,M,8000.0000,570,52575
1090,2017-09-05 20:29:56.480,2017-10-15 13:15:54.930,M,6000.0000,155,64650
1090,2017-10-14 05:43:07.000,2018-02-11 03:45:37.080,M,6000.0000,466,128173
1090,2018-01-26 18:17:50.810,2018-03-29 21:05:52.880,M,8000.0000,258,13687
1090,2018-09-12 06:02:50.120,2019-01-15 09:11:11.240,M,6000.0000,674,38236
1090,2019-02-27 01:43:51.530,2019-04-28 13:45:16.940,M,6000.0000,57,10413
1090,2019-08-27 09:39:11.580,2019-11-24 16:47:53.790,M,6000.0000,361,84122
1091,2017-04-18 00:13:53.310,2017-07-19 10:13:42.760,M,6000.0000,674,45758
1091,2017-07-26 23:24:08.190,2017-10-29 23:57:20.570,M,6000.0000,258,19990
1091,2017-11-03 10:28:04.280,2018-02-28 15:54:11.080,M,6000.0000,467,334
1091,2018-06-20 21:35:11.110,2018-12-11 16:13:41.640,M,6000.0000,57,13737
1091,2018-09-27 11:25:40.260,2018-12-08 04:06:54.600,M,6000.0000,155,76782
1091,2018-10-26 07:23:13.010,2019-03-06 18:21:13.600,M,6000.0000,361,101853
1091,2019-04-19 13:28:43.120,2019-09-10 23:02:13.200,M,6000.0000,570,63118
1092,2017-03-24 14:18:56.860,2017-09-02 16:16:45.930,M,6000.0000,155,85650
1092,2017-10-24 02:43:29.320,2018-02-16 11:19:10.510,M,6000.0000,674,53461
1092,2018-02-23 22:57:09.960,2018-06-26 06:06:15.340,M,6000.0000,361,105122
1092,2018-05-10 22:54:29.160,2018-08-27 18:42:57.270,M,6000.0000,57,20325
1092,2018-10-31 06:56:18.030,2019-02-07 21:48:56.600,M,6000.0000,570,77147
1092,2019-02-17 14:39:10.740,2019-05-01 15:06:06.200,M,8000.0000,258,21505
1092,2019-07-01 18:57:03.660,2019-09-09 21:44:47.160,M,8000.0000,467,3928
1093,2017-02-03 05:23:27.650,2017-06-22 13:29:25.960,M,6000.0000,57,22492
1093,2018-02-28 23:22:36.230,2018-08-17 17:23:08.640,M,6000.0000,361,126122
1093,2018-05-23 11:11:25.680,2018-06-28 13:16:53.900,M,8000.0000,570,84118
1093,2018-11-04 02:45:30.820,2019-01-18 12:22:01.730,M,6000.0000,258,28090
1093,2018-12-06 23:02:33.800,2019-04-10 15:22:55.200,M,6000.0000,674,66758
1093,2019-02-09 14:29:09.660,2019-07-19 04:03:02.260,M,8000.0000,467,10310
1093,2019-07-07 21:51:35.400,2019-12-12 04:51:34.460,M,6000.0000,155,101876
1094,2017-05-15 21:18:04.820,2017-08-02 03:39:51.880,M,6000.0000,570,103152
1094,2017-08-21 13:01:23.290,2017-10-10 14:33:03.660,M,8000.0000,258,34687
1094,2017-10-20 00:57:55.670,2018-04-03 05:30:18.040,M,6000.0000,155,106650
1094,2017-12-24 01:42:28.010,2018-02-12 01:44:34.570,M,6000.0000,361,127122
1094,2018-10-11 01:30:37.620,2018-12-25 14:44:27.350,M,6000.0000,467,10697
1094,2018-11-26 10:58:59.710,2019-02-25 11:36:33.480,M,6000.0000,57,28778
1094,2019-01-13 16:31:08.590,2019-04-18 20:11:56.920,M,6000.0000,674,80236
1095,2017-03-17 21:18:31.740,2017-08-26 04:30:43.670,M,6000.0000,674,87758
1095,2017-12-11 07:25:12.170,2018-02-01 22:03:00.730,M,6000.0000,361,128122
1095,2018-01-11 10:23:01.510,2018-07-02 10:08:19.350,M,6000.0000,57,34737
1095,2018-01-28 03:43:46.840,2018-06-02 01:27:27.620,M,6000.0000,570,105118
1095,2018-03-13 14:59:39.580,2018-08-22 18:33:37.110,M,6000.0000,467,16784
1095,2019-05-18 03:09:40.790,2019-10-09 00:14:15.760,M,6000.0000,258,42505
1095,2019-08-10 08:10:10.010,2019-09-19 09:17:57.060,M,6000.0000,155,129650
1096,2017-04-01 01:26:22.230,2017-09-21 03:21:47.840,M,6000.0000,570,126118
1096,2017-06-20 07:55:26.360,2017-10-20 01:39:03.690,M,6000.0000,57,43492
1096,2017-09-30 06:01:40.970,2017-11-20 16:25:30.250,M,6000.0000,362,903
1096,2017-11-17 14:22:25.980,2018-04-28 13:32:42.020,M,6000.0000,467,17555
1096,2018-07-31 07:15:04.080,2018-09-11 15:49:18.080,M,6000.0000,156,164
1096,2019-04-09 11:48:04.330,2019-06-04 21:08:00.430,M,8000.0000,258,52414
1097,2017-08-15 21:44:13.020,2018-01-26 21:15:15.140,M,8000.0000,362,2980
1097,2018-01-02 08:44:00.230,2018-06-20 17:19:55.420,M,6000.0000,674,108758
1097,2018-05-03 22:32:15.160,2018-08-28 14:14:58.840,M,8000.0000,467,21334
1097,2018-05-12 18:12:50.290,2018-09-26 20:29:47.770,M,6000.0000,156,5112
1097,2018-06-05 13:58:24.670,2018-09-18 07:03:48.270,M,6000.0000,57,52413
1097,2018-12-18 09:11:10.780,2019-05-27 15:38:50.900,M,6000.0000,570,127118
1097,2019-03-19 03:07:23.240,2019-07-14 20:13:16.280,M,6000.0000,258,63505
1098,2017-02-17 05:15:42.740,2017-04-27 09:30:47.070,M,8000.0000,258,76687
1098,2017-04-22 19:31:56.980,2017-07-08 15:52:52.790,M,6000.0000,156,7951
1098,2017-12-14 11:01:43.230,2018-03-13 06:14:24.340,M,8000.0000,674,131758
1098,2018-02-06 19:57:10.980,2018-04-18 18:17:19.850,M,6000.0000,57,64492
1098,2018-03-09 06:20:18.650,2018-05-02 21:30:56.870,M,6000.0000,570,128118
1098,2018-05-10 11:47:13.730,2018-09-28 01:33:22.530,M,8000.0000,467,31697
1098,2019-05-04 03:05:35.490,2019-08-12 08:42:49.200,M,8000.0000,362,7179
1099,2017-03-06 02:03:06.300,2017-08-11 04:32:57.690,M,6000.0000,57,76737
1099,2017-05-31 03:20:25.270,2017-11-21 09:03:57.000,M,6000.0000,571,371
1099,2017-06-21 22:35:24.780,2017-12-01 12:16:28.250,M,6000.0000,467,37784
1099,2017-10-02 20:17:12.660,2017-12-24 16:47:35.240,M,6000.0000,156,10660
1099,2017-11-14 01:38:15.670,2018-04-28 00:40:41.940,M,6000.0000,675,635
1099,2018-09-22 15:26:03.140,2018-12-18 16:53:18.070,M,6000.0000,362,11046
1099,2019-06-12 14:18:38.150,2019-09-17 12:28:13.340,M,6000.0000,258,84505
1100,2017-03-21 07:50:29.730,2017-08-07 16:04:04.370,M,6000.0000,156,15663
1100,2017-11-09 03:10:08.880,2017-12-21 03:23:13.410,M,6000.0000,675,6119
1100,2018-06-20 07:23:51.970,2018-10-31 09:36:05.910,M,8000.0000,571,5404
1100,2018-07-08 12:28:42.910,2018-10-06 16:54:15.070,M,6000.0000,467,42334
1100,2018-07-28 02:24:38.070,2019-01-19 04:47:22.240,M,6000.0000,258,103990
1100,2019-03-04 10:39:23.100,2019-07-27 13:51:56.000,M,6000.0000,57,85492
1100,2019-06-09 04:03:46.560,2019-10-14 15:08:40.350,M,6000.0000,362,15779
1101,2017-01-06 19:16:12.760,2017-04-29 23:19:06.340,M,6000.0000,362,17712
1101,2017-01-07 21:54:51.820,2017-06-09 01:02:29.180,M,8000.0000,57,104325
1101,2017-07-29 19:08:39.310,2017-11-12 09:47:52.840,M,6000.0000,156,18536
1101,2018-08-25 14:11:03.130,2018-10-30 23:00:58.570,M,8000.0000,675,8644
1101,2018-09-26 21:36:51.650,2019-01-30 23:06:52.480,M,6000.0000,571,7717
1101,2019-03-21 01:33:21.220,2019-06-17 01:07:50.620,M,8000.0000,258,105505
1101,2019-05-17 12:19:08.730,2019-10-03 05:27:06.530,M,6000.0000,467,52310
1102,2017-04-06 09:55:58.620,2017-09-11 03:26:02.370,M,6000.0000,362,21903
1102,2017-05-09 02:16:11.780,2017-07-29 01:58:57.220,M,6000.0000,258,126505
1102,2017-11-17 18:21:27.840,2018-01-04 13:57:35.390,M,6000.0000,57,106492
1102,2018-04-15 14:39:26.920,2018-08-15 22:40:41.550,M,6000.0000,571,10852
1102,2018-09-28 07:53:55.620,2018-12-24 14:45:57.630,M,6000.0000,156,21164
1102,2019-08-24 13:28:17.060,2019-11-02 12:54:06.450,M,6000.0000,467,63334
1103,2017-04-06 21:14:40.140,2017-09-16 23:23:23.020,M,8000.0000,57,129492
1103,2017-07-14 12:05:13.420,2017-12-17 20:37:13.030,M,6000.0000,156,28951
1103,2017-11-26 22:26:38.450,2018-04-14 18:09:51.960,M,6000.0000,675,14113
1103,2018-05-02 10:14:15.440,2018-06-11 01:13:39.700,M,6000.0000,362,28179
1103,2018-07-02 10:33:16.580,2018-09-22 14:57:47.550,M,6000.0000,258,127505
1103,2018-08-23 07:16:15.490,2019-01-05 08:42:25.570,M,6000.0000,571,14345
1103,2018-09-23 17:30:44.470,2019-03-13 10:16:56.340,M,6000.0000,467,79784
1104,2017-06-20 22:49:11.480,2017-10-21 19:28:26.570,M,6000.0000,467,84334
1104,2017-09-27 03:42:46.460,2018-02-25 13:28:42.920,M,6000.0000,362,36779
1104,2018-01-30 00:00:26.790,2018-07-31 11:23:29.430,M,6000.0000,258,128505
1104,2018-07-27 06:47:41.810,2018-12-09 09:17:17.480,M,8000.0000,58,134
1104,2019-01-06 21:50:56.100,2019-03-28 08:05:13.840,M,6000.0000,571,18054
1104,2019-04-11 20:28:17.280,2019-09-24 23:22:40.970,M,6000.0000,156,36663
1105,2017-07-26 11:14:18.820,2017-10-14 09:36:52.380,M,6000.0000,571,21371
1105,2017-12-13 10:31:53.660,2018-05-13 20:01:29.950,M,6000.0000,362,42903
1105,2018-02-21 13:51:35.630,2018-06-01 18:44:28.880,M,8000.0000,467,101555
1105,2018-03-14 03:43:57.400,2018-07-15 19:53:01.520,M,6000.0000,156,42164
1105,2018-03-20 06:11:45.430,2018-09-15 13:22:36.670,M,6000.0000,675,21635
