workAttendanceTime,workGetOffTime,workHourEmployeeNum
2018-05-31 20:40:49.290,2018-06-08 20:40:50.290,45
2018-05-31 21:09:58.610,2018-06-08 21:09:59.610,18
2018-05-31 21:18:15.120,2018-06-08 21:18:16.120,32
2018-05-31 21:30:38.980,2018-06-08 21:30:39.980,22
2018-05-31 23:41:13.630,2018-06-08 23:41:14.630,2
2018-06-01 00:17:38.520,2018-06-09 00:17:39.520,49
2018-06-01 00:57:54.770,2018-06-09 00:57:55.770,49
2018-06-01 01:02:01.220,2018-06-09 01:02:02.220,44
2018-06-01 01:15:42.830,2018-06-09 01:15:43.830,42
2018-06-01 02:01:17.330,2018-06-09 02:01:18.330,16
2018-06-01 02:32:10.390,2018-06-09 02:32:11.390,28
2018-06-01 02:51:55.410,2018-06-09 02:51:56.410,41
2018-06-01 02:52:09.170,2018-06-09 02:52:10.170,26
2018-06-01 02:56:58.080,2018-06-09 02:56:59.080,21
2018-06-01 03:17:13.880,2018-06-09 03:17:14.880,11
2018-06-01 04:12:35.810,2018-06-09 04:12:36.810,28
2018-06-01 05:45:13.670,2018-06-09 05:45:14.670,18
2018-06-01 06:47:31.960,2018-06-09 06:47:32.960,22
2018-06-01 07:23:38.600,2018-06-09 07:23:39.600,48
2018-06-01 07:36:16.040,2018-06-09 07:36:17.040,39
2018-06-01 07:45:35.120,2018-06-09 07:45:36.120,27
2018-06-01 08:51:34.620,2018-06-09 08:51:35.620,21
2018-06-01 08:57:26.800,2018-06-09 08:57:27.800,36
2018-06-01 09:25:28.740,2018-06-09 09:25:29.740,44
2018-06-01 09:46:49.380,2018-06-09 09:46:50.380,35
2018-06-01 09:58:24.830,2018-06-09 09:58:25.830,43
2018-06-01 10:20:37.280,2018-06-09 10:20:38.280,26
2018-06-01 10:51:05.450,2018-06-09 10:51:06.450,4
2018-06-01 11:10:57.770,2018-06-09 11:10:58.770,44
2018-06-01 11:28:32.580,2018-06-09 11:28:33.580,6
2018-06-01 11:30:11.720,2018-06-09 11:30:12.720,13
2018-06-01 11:34:13.490,2018-06-09 11:34:14.490,10
2018-06-01 11:37:09.750,2018-06-09 11:37:10.750,49
2018-06-01 12:53:04.200,2018-06-09 12:53:05.200,15
2018-06-01 12:53:25.360,2018-06-09 12:53:26.360,47
2018-06-01 13:06:34.340,2018-06-09 13:06:35.340,10
2018-06-01 13:23:12.070,2018-06-09 13:23:13.070,11
2018-06-01 13:25:50.430,2018-06-09 13:25:51.430,48
2018-06-01 13:35:10.500,2018-06-09 13:35:11.500,26
2018-06-01 14:31:21.770,2018-06-09 14:31:22.770,17
2018-06-01 14:51:30.850,2018-06-09 14:51:31.850,46
2018-06-01 15:12:24.210,2018-06-09 15:12:25.210,49
2018-06-01 15:40:28.280,2018-06-09 15:40:29.280,21
2018-06-01 15:43:31.600,2018-06-09 15:43:32.600,35
2018-06-01 16:05:08.050,2018-06-09 16:05:09.050,38
2018-06-01 16:23:47.400,2018-06-09 16:23:48.400,15
2018-06-01 17:04:29.690,2018-06-09 17:04:30.690,19
2018-06-01 17:23:12.430,2018-06-09 17:23:13.430,42
2018-06-01 17:46:36.110,2018-06-09 17:46:37.110,24
2018-06-01 17:49:39.310,2018-06-09 17:49:40.310,50
2018-06-01 18:43:50.010,2018-06-09 18:43:51.010,20
2018-06-01 20:01:57.450,2018-06-09 20:01:58.450,3
2018-06-01 20:13:31.510,2018-06-09 20:13:32.510,32
2018-06-01 20:19:35.230,2018-06-09 20:19:36.230,27
2018-06-01 20:36:21.860,2018-06-09 20:36:22.860,46
2018-06-01 21:49:59.380,2018-06-09 21:50:00.380,10
2018-06-01 22:20:19.980,2018-06-09 22:20:20.980,19
2018-06-01 22:21:47.950,2018-06-09 22:21:48.950,5
2018-06-01 22:42:51.980,2018-06-09 22:42:52.980,31
2018-06-01 23:52:05.130,2018-06-09 23:52:06.130,43
2018-06-01 23:52:44.210,2018-06-09 23:52:45.210,37
2018-06-02 00:41:00.810,2018-06-10 00:41:01.810,5
2018-06-02 00:44:33.720,2018-06-10 00:44:34.720,43
2018-06-02 01:21:49.530,2018-06-10 01:21:50.530,28
2018-06-02 01:42:51.450,2018-06-10 01:42:52.450,32
2018-06-02 02:08:48.260,2018-06-10 02:08:49.260,2
2018-06-02 02:13:08.140,2018-06-10 02:13:09.140,13
2018-06-02 03:00:25.720,2018-06-10 03:00:26.720,4
2018-06-02 03:17:11.030,2018-06-10 03:17:12.030,44
2018-06-02 04:00:41.260,2018-06-10 04:00:42.260,5
2018-06-02 04:37:03.210,2018-06-10 04:37:04.210,24
2018-06-02 04:45:07.640,2018-06-10 04:45:08.640,35
2018-06-02 04:48:21.320,2018-06-10 04:48:22.320,13
2018-06-02 04:55:02.910,2018-06-10 04:55:03.910,38
2018-06-02 05:17:34.950,2018-06-10 05:17:35.950,30
2018-06-02 05:38:10.850,2018-06-10 05:38:11.850,1
2018-06-02 05:43:42.290,2018-06-10 05:43:43.290,5
2018-06-02 05:51:30.690,2018-06-10 05:51:31.690,34
2018-06-02 06:06:35.150,2018-06-10 06:06:36.150,26
2018-06-02 06:14:30.220,2018-06-10 06:14:31.220,42
2018-06-02 06:53:11.330,2018-06-10 06:53:12.330,14
2018-06-02 07:27:20.600,2018-06-10 07:27:21.600,17
2018-06-02 07:29:03.610,2018-06-10 07:29:04.610,33
2018-06-02 08:16:49.000,2018-06-10 08:16:50.000,26
2018-06-02 09:00:49.730,2018-06-10 09:00:50.730,29
2018-06-02 09:52:14.320,2018-06-10 09:52:15.320,33
2018-06-02 10:17:41.180,2018-06-10 10:17:42.180,25
2018-06-02 10:26:36.800,2018-06-10 10:26:37.800,39
2018-06-02 11:02:25.310,2018-06-10 11:02:26.310,9
2018-06-02 11:37:34.970,2018-06-10 11:37:35.970,31
2018-06-02 12:57:07.690,2018-06-10 12:57:08.690,46
2018-06-02 14:08:05.530,2018-06-10 14:08:06.530,6
2018-06-02 15:55:55.110,2018-06-10 15:55:56.110,26
2018-06-02 16:12:41.050,2018-06-10 16:12:42.050,38
2018-06-02 16:25:25.040,2018-06-10 16:25:26.040,11
2018-06-02 17:02:52.770,2018-06-10 17:02:53.770,17
2018-06-02 17:30:32.710,2018-06-10 17:30:33.710,15
2018-06-02 17:36:56.540,2018-06-10 17:36:57.540,3
2018-06-02 17:38:56.870,2018-06-10 17:38:57.870,32
2018-06-02 18:29:23.310,2018-06-10 18:29:24.310,37
2018-06-02 18:38:15.090,2018-06-10 18:38:16.090,44
2018-06-02 18:43:01.130,2018-06-10 18:43:02.130,3
2018-06-02 19:03:55.280,2018-06-10 19:03:56.280,48
2018-06-02 19:58:27.200,2018-06-10 19:58:28.200,25
2018-06-02 20:05:23.000,2018-06-10 20:05:24.000,18
2018-06-02 23:19:28.610,2018-06-10 23:19:29.610,13
2018-06-02 23:20:28.730,2018-06-10 23:20:29.730,40
2018-06-02 23:41:14.280,2018-06-10 23:41:15.280,39
2018-06-03 01:13:20.890,2018-06-11 01:13:21.890,15
2018-06-03 01:16:19.440,2018-06-11 01:16:20.440,47
2018-06-03 01:34:56.940,2018-06-11 01:34:57.940,15
2018-06-03 01:45:31.150,2018-06-11 01:45:32.150,46
2018-06-03 02:14:39.800,2018-06-11 02:14:40.800,2
2018-06-03 02:51:24.640,2018-06-11 02:51:25.640,11
2018-06-03 03:31:07.890,2018-06-11 03:31:08.890,10
2018-06-03 04:20:58.790,2018-06-11 04:20:59.790,8
2018-06-03 04:33:03.520,2018-06-11 04:33:04.520,42
2018-06-03 05:46:57.550,2018-06-11 05:46:58.550,23
2018-06-03 05:56:06.640,2018-06-11 05:56:07.640,5
2018-06-03 06:41:41.540,2018-06-11 06:41:42.540,50
2018-06-03 07:24:54.440,2018-06-11 07:24:55.440,26
2018-06-03 08:15:19.610,2018-06-11 08:15:20.610,31
2018-06-03 10:31:25.870,2018-06-11 10:31:26.870,6
2018-06-03 10:59:39.700,2018-06-11 10:59:40.700,25
2018-06-03 12:18:43.730,2018-06-11 12:18:44.730,42
2018-06-03 12:22:02.360,2018-06-11 12:22:03.360,2
2018-06-03 12:46:12.990,2018-06-11 12:46:13.990,34
2018-06-03 12:50:14.810,2018-06-11 12:50:15.810,46
2018-06-03 12:59:28.140,2018-06-11 12:59:29.140,30
2018-06-03 13:01:45.140,2018-06-11 13:01:46.140,30
2018-06-03 13:04:49.890,2018-06-11 13:04:50.890,41
2018-06-03 14:00:47.530,2018-06-11 14:00:48.530,17
2018-06-03 15:13:12.980,2018-06-11 15:13:13.980,30
2018-06-03 15:44:14.500,2018-06-11 15:44:15.500,25
2018-06-03 17:01:03.290,2018-06-11 17:01:04.290,2
2018-06-03 18:26:15.710,2018-06-11 18:26:16.710,40
2018-06-03 18:56:06.510,2018-06-11 18:56:07.510,8
2018-06-03 19:40:15.350,2018-06-11 19:40:16.350,27
2018-06-03 19:56:31.740,2018-06-11 19:56:32.740,23
2018-06-03 20:41:12.010,2018-06-11 20:41:13.010,35
2018-06-03 20:58:53.390,2018-06-11 20:58:54.390,47
2018-06-03 21:26:56.310,2018-06-11 21:26:57.310,1
2018-06-03 21:55:12.140,2018-06-11 21:55:13.140,40
2018-06-03 22:00:14.290,2018-06-11 22:00:15.290,16
2018-06-03 22:39:57.530,2018-06-11 22:39:58.530,5
2018-06-03 22:54:47.360,2018-06-11 22:54:48.360,46
2018-06-03 22:57:31.810,2018-06-11 22:57:32.810,40
2018-06-03 23:53:55.470,2018-06-11 23:53:56.470,49
2018-06-04 00:01:25.230,2018-06-12 00:01:26.230,18
2018-06-04 00:45:16.020,2018-06-12 00:45:17.020,25
2018-06-04 00:45:57.480,2018-06-12 00:45:58.480,12
2018-06-04 01:04:10.070,2018-06-12 01:04:11.070,46
2018-06-04 02:00:16.010,2018-06-12 02:00:17.010,40
2018-06-04 02:35:31.380,2018-06-12 02:35:32.380,16
2018-06-04 03:23:52.750,2018-06-12 03:23:53.750,17
2018-06-04 03:40:11.450,2018-06-12 03:40:12.450,45
2018-06-04 03:43:52.800,2018-06-12 03:43:53.800,27
2018-06-04 03:49:20.780,2018-06-12 03:49:21.780,44
2018-06-04 03:51:16.030,2018-06-12 03:51:17.030,35
2018-06-04 03:53:31.750,2018-06-12 03:53:32.750,23
2018-06-04 05:28:17.040,2018-06-12 05:28:18.040,27
2018-06-04 05:31:05.450,2018-06-12 05:31:06.450,43
2018-06-04 06:18:58.810,2018-06-12 06:18:59.810,39
2018-06-04 06:26:30.540,2018-06-12 06:26:31.540,45
2018-06-04 07:23:22.530,2018-06-12 07:23:23.530,35
2018-06-04 08:05:35.480,2018-06-12 08:05:36.480,32
2018-06-04 08:24:01.550,2018-06-12 08:24:02.550,7
2018-06-04 10:48:07.090,2018-06-12 10:48:08.090,22
2018-06-04 10:59:19.070,2018-06-12 10:59:20.070,25
2018-06-04 11:02:40.200,2018-06-12 11:02:41.200,4
2018-06-04 11:11:59.070,2018-06-12 11:12:00.070,35
2018-06-04 11:23:48.460,2018-06-12 11:23:49.460,5
2018-06-04 11:24:16.740,2018-06-12 11:24:17.740,37
2018-06-04 11:56:38.550,2018-06-12 11:56:39.550,26
2018-06-04 12:02:32.140,2018-06-12 12:02:33.140,2
2018-06-04 12:12:36.850,2018-06-12 12:12:37.850,2
2018-06-04 12:14:11.050,2018-06-12 12:14:12.050,50
2018-06-04 13:39:55.040,2018-06-12 13:39:56.040,41
2018-06-04 14:02:44.530,2018-06-12 14:02:45.530,13
2018-06-04 14:03:30.840,2018-06-12 14:03:31.840,27
2018-06-04 14:09:26.100,2018-06-12 14:09:27.100,9
2018-06-04 14:23:57.800,2018-06-12 14:23:58.800,33
2018-06-04 14:27:53.230,2018-06-12 14:27:54.230,39
2018-06-04 15:33:33.510,2018-06-12 15:33:34.510,49
2018-06-04 15:36:51.860,2018-06-12 15:36:52.860,39
2018-06-04 16:15:48.130,2018-06-12 16:15:49.130,26
2018-06-04 16:44:01.300,2018-06-12 16:44:02.300,41
2018-06-04 16:53:31.530,2018-06-12 16:53:32.530,10
2018-06-04 16:56:04.170,2018-06-12 16:56:05.170,47
2018-06-04 17:32:29.770,2018-06-12 17:32:30.770,20
2018-06-04 17:32:42.370,2018-06-12 17:32:43.370,7
2018-06-04 17:35:25.740,2018-06-12 17:35:26.740,14
2018-06-04 17:38:40.230,2018-06-12 17:38:41.230,14
2018-06-04 18:59:30.960,2018-06-12 18:59:31.960,45
2018-06-04 19:19:06.100,2018-06-12 19:19:07.100,16
2018-06-04 20:32:25.950,2018-06-12 20:32:26.950,50
2018-06-04 20:46:03.280,2018-06-12 20:46:04.280,45
2018-06-04 21:39:57.830,2018-06-12 21:39:58.830,34
2018-06-04 21:46:02.560,2018-06-12 21:46:03.560,50
2018-06-04 22:45:42.880,2018-06-12 22:45:43.880,36
2018-06-04 22:47:49.260,2018-06-12 22:47:50.260,4
2018-06-04 22:50:47.270,2018-06-12 22:50:48.270,23
2018-06-05 00:04:28.640,2018-06-13 00:04:29.640,6
2018-06-05 00:08:55.950,2018-06-13 00:08:56.950,43
2018-06-05 01:34:18.090,2018-06-13 01:34:19.090,39
2018-06-05 01:34:55.670,2018-06-13 01:34:56.670,16
2018-06-05 01:44:26.780,2018-06-13 01:44:27.780,13
2018-06-05 01:57:34.910,2018-06-13 01:57:35.910,44
2018-06-05 02:10:28.550,2018-06-13 02:10:29.550,22
2018-06-05 02:21:50.600,2018-06-13 02:21:51.600,45
2018-06-05 02:43:11.030,2018-06-13 02:43:12.030,13
2018-06-05 02:57:18.930,2018-06-13 02:57:19.930,10
2018-06-05 03:40:52.450,2018-06-13 03:40:53.450,38
2018-06-05 04:44:26.560,2018-06-13 04:44:27.560,1
2018-06-05 05:15:49.450,2018-06-13 05:15:50.450,11
2018-06-05 05:28:59.110,2018-06-13 05:29:00.110,25
2018-06-05 05:34:15.030,2018-06-13 05:34:16.030,46
2018-06-05 06:04:05.280,2018-06-13 06:04:06.280,30
2018-06-05 06:15:11.720,2018-06-13 06:15:12.720,19
2018-06-05 06:29:11.180,2018-06-13 06:29:12.180,7
2018-06-05 06:49:57.950,2018-06-13 06:49:58.950,19
2018-06-05 07:13:50.120,2018-06-13 07:13:51.120,34
2018-06-05 08:52:17.020,2018-06-13 08:52:18.020,22
2018-06-05 09:27:05.140,2018-06-13 09:27:06.140,13
2018-06-05 09:52:45.100,2018-06-13 09:52:46.100,48
2018-06-05 10:07:59.310,2018-06-13 10:08:00.310,11
2018-06-05 10:11:39.950,2018-06-13 10:11:40.950,3
2018-06-05 11:11:23.450,2018-06-13 11:11:24.450,9
2018-06-05 11:13:48.770,2018-06-13 11:13:49.770,14
2018-06-05 11:49:52.210,2018-06-13 11:49:53.210,46
2018-06-05 11:56:52.950,2018-06-13 11:56:53.950,31
2018-06-05 12:16:34.690,2018-06-13 12:16:35.690,39
2018-06-05 12:24:30.970,2018-06-13 12:24:31.970,24
2018-06-05 12:46:01.380,2018-06-13 12:46:02.380,34
2018-06-05 13:17:02.510,2018-06-13 13:17:03.510,41
2018-06-05 13:18:01.920,2018-06-13 13:18:02.920,2
2018-06-05 13:58:22.330,2018-06-13 13:58:23.330,25
2018-06-05 14:02:59.690,2018-06-13 14:03:00.690,1
2018-06-05 14:29:30.220,2018-06-13 14:29:31.220,36
2018-06-05 14:37:16.570,2018-06-13 14:37:17.570,50
2018-06-05 15:03:01.840,2018-06-13 15:03:02.840,32
2018-06-05 15:20:36.710,2018-06-13 15:20:37.710,27
2018-06-05 15:38:40.130,2018-06-13 15:38:41.130,16
2018-06-05 16:13:11.290,2018-06-13 16:13:12.290,40
2018-06-05 16:53:57.460,2018-06-13 16:53:58.460,41
2018-06-05 17:17:09.660,2018-06-13 17:17:10.660,48
2018-06-05 17:49:51.490,2018-06-13 17:49:52.490,46
2018-06-05 18:23:53.350,2018-06-13 18:23:54.350,7
2018-06-05 19:06:35.970,2018-06-13 19:06:36.970,46
2018-06-05 19:29:16.700,2018-06-13 19:29:17.700,31
2018-06-05 19:33:14.760,2018-06-13 19:33:15.760,12
2018-06-05 19:55:24.300,2018-06-13 19:55:25.300,29
2018-06-05 20:31:49.920,2018-06-13 20:31:50.920,39
2018-06-05 21:11:54.030,2018-06-13 21:11:55.030,13
2018-06-05 21:22:16.300,2018-06-13 21:22:17.300,20
2018-06-05 21:37:01.970,2018-06-13 21:37:02.970,10
2018-06-05 22:14:13.830,2018-06-13 22:14:14.830,30
2018-06-05 22:24:29.290,2018-06-13 22:24:30.290,33
2018-06-05 22:48:42.860,2018-06-13 22:48:43.860,36
2018-06-05 23:08:16.330,2018-06-13 23:08:17.330,26
2018-06-05 23:16:33.040,2018-06-13 23:16:34.040,25
2018-06-06 00:44:11.760,2018-06-14 00:44:12.760,14
2018-06-06 01:03:48.520,2018-06-14 01:03:49.520,8
2018-06-06 01:51:07.310,2018-06-14 01:51:08.310,44
2018-06-06 02:58:47.430,2018-06-14 02:58:48.430,16
2018-06-06 03:19:35.240,2018-06-14 03:19:36.240,46
2018-06-06 03:47:05.430,2018-06-14 03:47:06.430,34
2018-06-06 05:21:02.670,2018-06-14 05:21:03.670,26
2018-06-06 05:54:51.980,2018-06-14 05:54:52.980,44
2018-06-06 06:24:29.810,2018-06-14 06:24:30.810,20
2018-06-06 07:23:53.720,2018-06-14 07:23:54.720,11
2018-06-06 08:43:12.300,2018-06-14 08:43:13.300,39
2018-06-06 09:44:56.440,2018-06-14 09:44:57.440,40
2018-06-06 09:49:10.690,2018-06-14 09:49:11.690,32
2018-06-06 10:08:16.390,2018-06-14 10:08:17.390,15
2018-06-06 10:23:40.850,2018-06-14 10:23:41.850,46
2018-06-06 10:24:07.730,2018-06-14 10:24:08.730,26
2018-06-06 11:54:18.090,2018-06-14 11:54:19.090,11
2018-06-06 12:06:31.580,2018-06-14 12:06:32.580,21
2018-06-06 13:13:03.360,2018-06-14 13:13:04.360,40
2018-06-06 13:37:45.260,2018-06-14 13:37:46.260,21
2018-06-06 13:47:17.260,2018-06-14 13:47:18.260,17
2018-06-06 13:58:39.310,2018-06-14 13:58:40.310,13
2018-06-06 14:03:42.530,2018-06-14 14:03:43.530,22
2018-06-06 14:13:24.790,2018-06-14 14:13:25.790,26
2018-06-06 14:34:47.120,2018-06-14 14:34:48.120,29
2018-06-06 16:02:10.520,2018-06-14 16:02:11.520,28
2018-06-06 16:17:23.020,2018-06-14 16:17:24.020,14
2018-06-06 16:50:54.910,2018-06-14 16:50:55.910,41
2018-06-06 18:19:02.020,2018-06-14 18:19:03.020,17
2018-06-06 18:27:23.310,2018-06-14 18:27:24.310,48
2018-06-06 18:38:45.790,2018-06-14 18:38:46.790,33
2018-06-06 18:55:17.990,2018-06-14 18:55:18.990,10
2018-06-06 19:21:32.520,2018-06-14 19:21:33.520,24
2018-06-06 19:22:51.250,2018-06-14 19:22:52.250,8
2018-06-06 20:20:43.830,2018-06-14 20:20:44.830,3
2018-06-06 20:32:19.130,2018-06-14 20:32:20.130,28
2018-06-06 20:34:48.050,2018-06-14 20:34:49.050,35
2018-06-06 20:35:36.640,2018-06-14 20:35:37.640,13
2018-06-06 21:46:07.010,2018-06-14 21:46:08.010,17
2018-06-06 21:55:30.020,2018-06-14 21:55:31.020,24
2018-06-06 22:07:58.680,2018-06-14 22:07:59.680,40
2018-06-06 22:17:08.860,2018-06-14 22:17:09.860,43
2018-06-06 22:26:49.760,2018-06-14 22:26:50.760,38
2018-06-06 23:26:59.650,2018-06-14 23:27:00.650,16
2018-06-07 01:24:32.790,2018-06-15 01:24:33.790,32
2018-06-07 01:37:45.550,2018-06-15 01:37:46.550,32
2018-06-07 01:58:59.860,2018-06-15 01:59:00.860,22
2018-06-07 02:49:24.720,2018-06-15 02:49:25.720,10
2018-06-07 03:08:49.660,2018-06-15 03:08:50.660,5
2018-06-07 03:38:11.610,2018-06-15 03:38:12.610,27
2018-06-07 03:45:27.950,2018-06-15 03:45:28.950,23
2018-06-07 04:20:24.860,2018-06-15 04:20:25.860,14
2018-06-07 05:36:11.210,2018-06-15 05:36:12.210,19
2018-06-07 05:42:04.370,2018-06-15 05:42:05.370,45
2018-06-07 06:18:54.850,2018-06-15 06:18:55.850,17
2018-06-07 06:23:22.040,2018-06-15 06:23:23.040,40
2018-06-07 06:48:13.870,2018-06-15 06:48:14.870,39
2018-06-07 07:29:55.180,2018-06-15 07:29:56.180,31
2018-06-07 07:44:15.730,2018-06-15 07:44:16.730,7
2018-06-07 08:46:40.880,2018-06-15 08:46:41.880,35
2018-06-07 08:49:03.760,2018-06-15 08:49:04.760,37
2018-06-07 09:19:39.890,2018-06-15 09:19:40.890,43
2018-06-07 10:35:53.220,2018-06-15 10:35:54.220,38
2018-06-07 10:47:52.690,2018-06-15 10:47:53.690,40
2018-06-07 11:21:47.010,2018-06-15 11:21:48.010,11
2018-06-07 12:11:32.650,2018-06-15 12:11:33.650,10
2018-06-07 12:19:27.930,2018-06-15 12:19:28.930,43
2018-06-07 12:26:13.970,2018-06-15 12:26:14.970,24
2018-06-07 12:40:40.770,2018-06-15 12:40:41.770,30
2018-06-07 13:22:48.430,2018-06-15 13:22:49.430,34
2018-06-07 14:11:38.070,2018-06-15 14:11:39.070,25
2018-06-07 15:01:13.420,2018-06-15 15:01:14.420,9
2018-06-07 15:12:30.610,2018-06-15 15:12:31.610,6
2018-06-07 15:27:46.040,2018-06-15 15:27:47.040,45
2018-06-07 15:45:48.720,2018-06-15 15:45:49.720,28
2018-06-07 15:48:22.850,2018-06-15 15:48:23.850,40
2018-06-07 16:27:10.410,2018-06-15 16:27:11.410,39
2018-06-07 16:39:06.030,2018-06-15 16:39:07.030,13
2018-06-07 17:04:59.930,2018-06-15 17:05:00.930,37
2018-06-07 17:19:19.470,2018-06-15 17:19:20.470,25
2018-06-07 18:25:59.110,2018-06-15 18:26:00.110,45
2018-06-07 18:55:10.310,2018-06-15 18:55:11.310,19
2018-06-07 19:05:46.350,2018-06-15 19:05:47.350,42
2018-06-07 19:23:41.900,2018-06-15 19:23:42.900,44
2018-06-07 20:03:13.370,2018-06-15 20:03:14.370,49
2018-06-07 21:19:44.880,2018-06-15 21:19:45.880,10
2018-06-07 22:17:54.570,2018-06-15 22:17:55.570,37
2018-06-07 23:41:32.030,2018-06-15 23:41:33.030,22
2018-06-08 00:19:11.960,2018-06-16 00:19:12.960,28
2018-06-08 01:01:18.770,2018-06-16 01:01:19.770,39
2018-06-08 01:07:25.720,2018-06-16 01:07:26.720,23
2018-06-08 01:08:49.040,2018-06-16 01:08:50.040,35
2018-06-08 01:49:29.370,2018-06-16 01:49:30.370,41
2018-06-08 02:40:59.750,2018-06-16 02:41:00.750,14
2018-06-08 02:57:24.930,2018-06-16 02:57:25.930,9
2018-06-08 03:29:28.990,2018-06-16 03:29:29.990,16
2018-06-08 03:43:48.910,2018-06-16 03:43:49.910,6
2018-06-08 04:34:39.430,2018-06-16 04:34:40.430,47
2018-06-08 04:39:32.900,2018-06-16 04:39:33.900,46
2018-06-08 05:05:58.800,2018-06-16 05:05:59.800,46
2018-06-08 05:16:15.660,2018-06-16 05:16:16.660,17
2018-06-08 05:25:55.730,2018-06-16 05:25:56.730,29
2018-06-08 05:35:13.520,2018-06-16 05:35:14.520,32
2018-06-08 05:42:41.140,2018-06-16 05:42:42.140,38
2018-06-08 06:51:27.520,2018-06-16 06:51:28.520,47
2018-06-08 07:30:30.350,2018-06-16 07:30:31.350,14
2018-06-08 08:59:02.350,2018-06-16 08:59:03.350,41
2018-06-08 09:17:45.180,2018-06-16 09:17:46.180,44
2018-06-08 09:49:21.470,2018-06-16 09:49:22.470,42
2018-06-08 10:14:22.840,2018-06-16 10:14:23.840,41
2018-06-08 10:17:55.270,2018-06-16 10:17:56.270,38
2018-06-08 11:10:02.920,2018-06-16 11:10:03.920,14
2018-06-08 11:39:37.560,2018-06-16 11:39:38.560,17
2018-06-08 11:51:26.690,2018-06-16 11:51:27.690,35
2018-06-08 12:01:58.970,2018-06-16 12:01:59.970,12
2018-06-08 12:12:22.420,2018-06-16 12:12:23.420,17
2018-06-08 12:28:22.620,2018-06-16 12:28:23.620,18
2018-06-08 13:21:37.440,2018-06-16 13:21:38.440,23
2018-06-08 14:09:22.130,2018-06-16 14:09:23.130,27
2018-06-08 14:45:40.500,2018-06-16 14:45:41.500,11
2018-06-08 16:40:31.390,2018-06-16 16:40:32.390,41
2018-06-08 16:48:17.990,2018-06-16 16:48:18.990,6
2018-06-08 16:51:43.170,2018-06-16 16:51:44.170,38
2018-06-08 17:17:39.610,2018-06-16 17:17:40.610,28
2018-06-08 17:26:59.200,2018-06-16 17:27:00.200,1
2018-06-08 19:37:05.920,2018-06-16 19:37:06.920,36
2018-06-08 19:44:21.590,2018-06-16 19:44:22.590,24
2018-06-08 20:30:12.300,2018-06-16 20:30:13.300,45
2018-06-08 20:52:47.930,2018-06-16 20:52:48.930,16
2018-06-08 21:40:39.030,2018-06-16 21:40:40.030,49
2018-06-08 21:46:00.390,2018-06-16 21:46:01.390,26
2018-06-08 23:35:07.670,2018-06-16 23:35:08.670,27
2018-06-08 23:47:39.970,2018-06-16 23:47:40.970,12
2018-06-09 00:24:33.230,2018-06-17 00:24:34.230,5
2018-06-09 00:40:36.890,2018-06-17 00:40:37.890,26
2018-06-09 02:40:01.840,2018-06-17 02:40:02.840,4
2018-06-09 02:42:01.410,2018-06-17 02:42:02.410,30
2018-06-09 02:50:44.510,2018-06-17 02:50:45.510,33
2018-06-09 03:56:08.980,2018-06-17 03:56:09.980,17
2018-06-09 04:35:19.840,2018-06-17 04:35:20.840,16
2018-06-09 04:39:24.470,2018-06-17 04:39:25.470,18
2018-06-09 04:40:37.310,2018-06-17 04:40:38.310,33
2018-06-09 04:46:32.220,2018-06-17 04:46:33.220,18
2018-06-09 05:38:50.820,2018-06-17 05:38:51.820,5
2018-06-09 07:46:05.030,2018-06-17 07:46:06.030,17
2018-06-09 07:46:19.890,2018-06-17 07:46:20.890,35
2018-06-09 08:16:59.160,2018-06-17 08:17:00.160,5
2018-06-09 08:44:48.810,2018-06-17 08:44:49.810,49
2018-06-09 09:33:49.200,2018-06-17 09:33:50.200,34
2018-06-09 11:10:34.770,2018-06-17 11:10:35.770,22
2018-06-09 11:30:44.060,2018-06-17 11:30:45.060,45
2018-06-09 11:55:34.760,2018-06-17 11:55:35.760,28
2018-06-09 12:59:31.940,2018-06-17 12:59:32.940,8
2018-06-09 14:47:08.770,2018-06-17 14:47:09.770,29
2018-06-09 14:51:29.400,2018-06-17 14:51:30.400,20
2018-06-09 15:35:18.910,2018-06-17 15:35:19.910,49
2018-06-09 16:21:49.670,2018-06-17 16:21:50.670,38
2018-06-09 16:29:05.770,2018-06-17 16:29:06.770,19
2018-06-09 17:12:53.660,2018-06-17 17:12:54.660,30
2018-06-09 18:49:58.720,2018-06-17 18:49:59.720,1
2018-06-09 18:59:24.930,2018-06-17 18:59:25.930,48
2018-06-09 19:22:06.910,2018-06-17 19:22:07.910,48
2018-06-09 20:00:35.570,2018-06-17 20:00:36.570,15
2018-06-09 21:38:32.950,2018-06-17 21:38:33.950,33
2018-06-09 22:03:47.010,2018-06-17 22:03:48.010,6
2018-06-09 22:10:47.760,2018-06-17 22:10:48.760,21
2018-06-09 23:06:59.360,2018-06-17 23:07:00.360,19
2018-06-10 01:00:53.770,2018-06-18 01:00:54.770,39
2018-06-10 01:30:40.860,2018-06-18 01:30:41.860,41
2018-06-10 01:35:35.200,2018-06-18 01:35:36.200,41
2018-06-10 02:15:43.110,2018-06-18 02:15:44.110,6
2018-06-10 02:23:43.890,2018-06-18 02:23:44.890,2
2018-06-10 02:23:50.000,2018-06-18 02:23:51.000,13
2018-06-10 03:17:40.670,2018-06-18 03:17:41.670,49
2018-06-10 03:43:19.440,2018-06-18 03:43:20.440,18
